dim_0,dim_1,dim_2,cluster
-0.1418797832167693,-0.2527510245155118,0.055103797283593,-1
-0.14945255625619,-0.2574033662546105,0.0593363940109333,-1
-0.1507386382363367,-0.2576904420832195,0.0374608049009751,-1
-0.1640785037261155,-0.2666239618385167,0.0429762984984997,-1
-0.1547202166858929,-0.2682932107843822,0.0473655147643584,-1
-0.150901110190928,-0.2657999499307495,0.0467314086314407,-1
-0.1575434486848499,-0.2713493166470557,0.0435217840974814,-1
-0.1566955636803571,-0.2730695062225866,0.1001158315078138,-1
-0.1548237140780683,-0.2606430290816314,0.0303376660836501,-1
-0.1591909592236112,-0.2578243696310751,0.0404152343223219,-1
-0.1663692929517083,-0.2686901768516255,0.0298201970424429,-1
-0.1449922816301882,-0.2543157617461429,0.0538213243463748,-1
-0.1487894675373,-0.2572018546897388,0.0615220707244466,-1
-0.1491349265775964,-0.2556602060009181,0.0358600597615521,-1
-0.1602499966586184,-0.2657673780005976,0.0399235482625881,-1
-0.1631476805031177,-0.2696621382085749,0.0347370316157798,-1
-0.1534210075255392,-0.2662511198304523,0.0410578601880969,-1
-0.1512224062345789,-0.2698336078795246,0.0551214648658198,-1
-0.1577307082660926,-0.2739442167111779,0.101189234192329,-1
-0.1612354460335226,-0.2638999073960202,0.0197517291078216,-1
-0.1564731149634626,-0.2567565126162521,0.0429599746714382,-1
-0.1690475112232846,-0.2715730702807241,0.0293397337997412,-1
-0.147307662789117,-0.2561397490499102,0.0570597023085217,-1
-0.1566076948207596,-0.2621403529812532,0.0507725019923448,-1
-0.1507157158569729,-0.2559157018613774,0.0335988584445105,-1
-0.1646505424143551,-0.2675814591888834,0.0409290361017085,-1
-0.1631909086996651,-0.2690354388519857,0.0336034300950112,-1
-0.1464434135029275,-0.2617571874732771,0.0300018958507736,-1
-0.1358405430250734,-0.2637313332148894,0.0503986909863843,-1
-0.1564674287975504,-0.2735100920512364,0.0950610276891723,-1
-0.1636947601443626,-0.2660633969089128,0.0329602897992476,-1
-0.1517074595933733,-0.2539475817412774,0.0509138367883256,-1
-0.1678488860500988,-0.2708887807349163,0.0335219367633634,-1
-0.1497906391592759,-0.2579083981760481,0.0544574017476054,-1
-0.1607708488731444,-0.2644325178678553,0.0526502088225501,-1
-0.1507709928604514,-0.256514540186048,0.0347627551556638,-1
-0.1628119697875902,-0.2646679131523811,0.0386811146132705,-1
-0.1600182242372752,-0.2665794070679759,0.0382443751417742,-1
-0.1322454893747241,-0.2546113876658856,0.026422677134243,-1
-0.1451679057566804,-0.2681859702711899,0.0526817028721248,-1
-0.1329309294100871,-0.2618158189535666,0.099510138348955,-1
-0.1678787969957984,-0.2697507517451665,0.038010796500539,-1
-0.1553483770357882,-0.2556037995505708,0.0400518458494343,-1
-0.1666689587787506,-0.2697934687423067,0.0348803836019078,-1
-0.1516735389875868,-0.2587107814673746,0.0460819950886427,-1
-0.1593406989542989,-0.2636504866671011,0.0503018353724554,-1
-0.14912367177277,-0.2564687414393005,0.0402104898022173,-1
-0.160634838128247,-0.2632761216649272,0.0403718479260924,-1
-0.1515806489614362,-0.2617731656492157,0.0406144124407781,-1
-0.1264957648432357,-0.250670279683415,0.0231056330405202,-1
-0.1535587724513707,-0.2714554732852239,0.0463542849725645,-1
-0.1534646462016345,-0.2712857249697527,0.0726511792735119,-1
-0.1663113952851297,-0.2701240794651292,0.0466068086777346,-1
-0.1598136334355144,-0.2571136158775947,0.0289494713997337,-1
-0.1697803193248362,-0.2734265131383689,0.0375983203413866,-1
-0.1515657322068077,-0.2579916854086302,0.0431771813439972,-1
-0.1538373576066635,-0.2597362511581654,0.0477213289853985,-1
-0.1489669685183369,-0.2567549594213447,0.0423303505555089,-1
-0.1583961930721181,-0.2640588882312224,0.0453461806293526,-1
-0.1479148414781828,-0.2584069923440139,0.0401831825541246,-1
-0.1377485960557581,-0.2553171828784336,0.0294082877131313,-1
-0.1545868947109943,-0.2695792762546996,0.0321494751807942,-1
-0.1517729080771817,-0.2708763908962716,0.061254790309605,-1
-0.1590821927673866,-0.2652614352074344,0.0506261058617767,-1
-0.1581149499850033,-0.2551104865055241,0.0266419441825442,-1
-0.1702502247635824,-0.273729700027138,0.0358317710192644,-1
-0.1002424859928108,-0.2299064727258786,-0.0444402883052203,-1
-0.1621400412747324,-0.2707493259713574,-0.0181481011662879,0
-0.1367227282674238,-0.2576242404510076,-0.0313874598979785,0
-0.1322938205921256,-0.253755445576968,-0.0293487742722688,0
-0.1394620601118031,-0.2648945881810958,-0.005599111643472,0
-0.1245810914730783,-0.2562034803047248,0.0310302162879953,-1
-0.1226186843516313,-0.2490423546769699,-0.0512035765488987,0
-0.0988628678461763,-0.2428357962153627,-0.0147741010551275,0
-0.1128293964245787,-0.2465583379738124,0.0361939743851654,-1
-0.1106009723232857,-0.241401994935683,0.0261225463261321,-1
-0.1243073652685795,-0.2533414590140133,-0.0107669175244569,-1
-0.095252812006433,-0.2289262324392556,-0.0343147868040905,-1
-0.1599331380007921,-0.2684014815024358,-0.032396369456804,0
-0.1405758465041656,-0.2596426696149081,-0.0339825480270198,0
-0.1344883684375788,-0.2561532448048765,-0.0268166352295086,0
-0.1412299554740892,-0.2635997863408121,-0.0237255677096496,0
-0.121245446151899,-0.2547475918329144,0.01515769454058,-1
-0.1384219705639136,-0.2587613904751458,-0.0144485469903855,0
-0.1007015125649871,-0.2418714635244512,-0.0376004367643763,0
-0.1070314458002815,-0.2439171244484624,0.0148202147788881,-1
-0.1210474657447693,-0.2446130980104789,0.0172699191752674,-1
-0.1166488257544112,-0.2511320827950452,-0.0067777933880044,-1
-0.0890246659945271,-0.2243094653673546,-0.0222475482452595,-1
-0.1584465338632311,-0.2664132767615352,-0.0382643965845535,0
-0.139676054056876,-0.2588598946126399,-0.0330993739463087,0
-0.1364448793570253,-0.2566839462045859,-0.0308851312770526,0
-0.1399228306011646,-0.2621976532063692,-0.0288075449696093,0
-0.12156658333557,-0.2572626173318081,0.0279790855184159,-1
-0.1431538364219363,-0.2615673702604499,-0.0132228441573634,0
-0.1021017152619732,-0.2411462971803404,-0.0578223890216893,-1
-0.1031783308726296,-0.2440108736507421,0.0212329672980033,-1
-0.1204480765628655,-0.2441174185650431,0.0193252273944759,-1
-0.1175514297170476,-0.2472696900160703,-0.029807003226298,0
-0.0789278462790624,-0.2199613163733053,-0.0029866969190506,-1
-0.1573335679743321,-0.2662267167846159,-0.0321353874359875,0
-0.1408009026266361,-0.2596527693828236,-0.0270144596877168,0
-0.1351626755003993,-0.2542490241824868,-0.0332580819838853,0
-0.1399757469717302,-0.2596413082598936,-0.043714384322386,0
-0.1292497255549554,-0.2605358404607303,0.0326005016233952,-1
-0.1382320923129384,-0.2606229462546242,0.0024383601743675,-1
-0.0981971724371321,-0.2425402017079123,-0.0421487257621746,0
-0.1095215495057232,-0.2470939542491361,0.0233752612492077,-1
-0.1128600089222563,-0.2415059712461227,0.0165837769550161,-1
-0.1361645606670603,-0.2534909470638906,-0.0381147679474496,0
-0.0753689423051955,-0.2201414987540398,0.013209699632755,-1
-0.1557890552645536,-0.2642282828694582,-0.0348993323217677,0
-0.1405202117764914,-0.2598369248371629,-0.0316275742684314,0
-0.131587466877106,-0.2514855093477248,-0.0325021419319486,0
-0.1397321873866847,-0.2535316131706451,-0.0671214193659587,0
-0.1336689252987363,-0.2614398586781589,0.0243456524508021,-1
-0.1351262992872919,-0.2594006827107699,0.0106075447448345,-1
-0.093624465029137,-0.2405275691767735,-0.016584393668866,-1
-0.1160539023207903,-0.248055982853726,-0.0082564267173285,-1
-0.1007436815879361,-0.2351412140777545,0.0019608832656164,-1
-0.1346117469413416,-0.255178373593203,-0.027548202842881,0
-0.0761686816233716,-0.2188683704461939,-0.0004710781448561,-1
-0.1525930451138492,-0.2608284816323139,-0.0358704168396954,0
-0.1442148207478386,-0.2636780345415213,-0.0276633720680422,0
-0.1305762815139525,-0.2506609486231041,-0.0323727320226905,0
