dim_0,dim_1,dim_2,dim_3,cluster
-0.3712393853299375,-0.655117803845615,0.0166973302378382,-0.5962020140684281,-1
-0.3891390044426814,-0.6613012340539061,0.0196971198965551,-0.5805070403911716,0
-0.3956497936019286,-0.6646126988905555,0.1334720311983968,-0.5501919150045288,0
-0.4280394705342963,-0.682694149668639,0.091054884549696,-0.4738411262039682,0
-0.4028695951856895,-0.6879537288710623,0.0380991104773474,-0.3146967255021278,0
-0.390154224106085,-0.6782343127002328,0.0322496278386974,-0.2917887038356236,0
-0.412189412100241,-0.6994363898451703,0.0304451588095149,-0.2005020138783948,-1
-0.4156918166906136,-0.7143227464823018,-0.1898355714138785,-0.1718347193038771,-1
-0.4008864336547227,-0.6655536449376833,0.1004371021732171,-0.3659838398013257,0
-0.4169104030842233,-0.6644264168131427,0.0767041346635066,-0.4975749024680181,0
-0.4317992635619195,-0.6855502116903938,0.116903308422568,-0.4134803839259554,0
-0.3800956677057838,-0.659468769693742,0.0232896604047541,-0.592154340408948,0
-0.3883119622943445,-0.6621316390319307,0.021791346280028,-0.6052860860618943,0
-0.3926736492106607,-0.6613066834109268,0.1423835300316448,-0.560171315869117,0
-0.4165941281507233,-0.6795237547377864,0.0863337777807286,-0.4284661541542934,0
-0.426154134005714,-0.6916291953438308,0.0955117701048996,-0.3433492544356845,0
-0.3983343944640674,-0.681330470483205,0.0543768760127498,-0.2926052007565701,0
-0.3944722852123897,-0.6954553174739317,-0.0234948786221129,-0.1740108797094637,-1
-0.4199397818517364,-0.7187450301943901,-0.1938950636660174,-0.1662014917896518,-1
-0.4181218638838852,-0.6739169063137534,0.1305816021292842,-0.3275397445866347,0
-0.4087696731788726,-0.6606032027509765,0.0701813345771613,-0.5080371938812788,0
-0.4400683404206005,-0.6945540628926855,0.1217624598666526,-0.4193910989795311,0
-0.3862762485321632,-0.6640437844372155,0.0103660891067729,-0.5869379338976037,0
-0.4083497584049894,-0.6729390762457884,0.0606942029203015,-0.5813373913631644,0
-0.396238679822302,-0.6610813331430572,0.1501017369273693,-0.5706208915881733,0
-0.4294169500493504,-0.6852999758740098,0.0912960808138319,-0.4559409901707361,0
-0.4237153207472789,-0.6863964548250666,0.1038398669999272,-0.3715987126783786,0
-0.3796492737033098,-0.6703258406852536,0.0841417576298471,-0.2701701797590226,0
-0.3529451899019998,-0.6812479682240479,-0.0318382883529589,-0.1155678615732553,-1
-0.4156336737206044,-0.7164528568725435,-0.1730017825376735,-0.1495108176969317,-1
-0.425767496201853,-0.6803103988384225,0.1024232813567714,-0.3710057048518163,0
-0.3949307437860671,-0.6517737999616146,0.0444554184209972,-0.5122821365431843,0
-0.4370235740133187,-0.6927313129391912,0.1144027354846676,-0.4386623034963862,0
-0.3923537360116336,-0.6674806044816222,0.0209274398461033,-0.5823134746279394,0
-0.4204046317537552,-0.6793996595058311,0.0622020747091838,-0.5766825328645666,0
-0.3956193068102046,-0.6616798042456081,0.1466722776585129,-0.5828847628427997,0
-0.4245978095571249,-0.6777827281565412,0.1055391337231791,-0.4796963490517252,0
-0.4128937592001667,-0.6769348588915601,0.0887048646597292,-0.399581074496427,0
-0.3403518277125527,-0.6508956993458805,0.0814403264998254,-0.2379162612889911,-1
-0.3776689025755359,-0.6911825976744284,-0.0259223326263893,-0.150914883613136,-1
-0.3494429284203625,-0.685562790281083,-0.2271321218971955,-0.0565106601061565,-1
-0.4379255821721235,-0.6911751451202004,0.0859712687433623,-0.376462464573124,0
-0.4054980756137876,-0.657310571721134,0.0742094956163252,-0.4848578266199045,0
-0.4342661656787018,-0.690027018418398,0.1206582785040516,-0.456907158371556,0
-0.3973250123919969,-0.6693977330335814,0.0496406051561296,-0.5776416870046204,0
-0.4162533838989948,-0.6768353564870815,0.0727945635459684,-0.5707582765137381,0
