0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5527940877860178,0.5477666661503224,0.47615379329926,0.21756413217769635,0.25215624456048347,0.22049544543452818,0.687106558825469,0.45546287805570573,0.9226178015671616,0.3211207735737728,0.20261926750380313,0.6402491637433783,0.7192066562278268,0.30236930316405247,0.5886361711128881,0.4263370545181552,0.6718185646115696,0.5644862105722579,0.2804204093403507,0.07192238736663657
0.8465007073473217,0.425972202549535,0.4519990468225917,0.33923871954898643,0.4281294407779941,0.4373085971149542,0.7902952953413481,0.45973971194286467,0.8222889906002867,0.39897143104697175,0.33707223987692225,0.6923749720741234,0.698992578661493,0.4961014517494467,0.5626133801542625,0.4322242087460711,0.5859192264116231,0.6559985872692178,0.3044420472581485,0.2293345534468806
0.6621622082603432,0.6434343907318316,0.4183373454840447,0.33006541962475217,0.598599074722427,0.6443470267525631,0.845980318318404,0.6742134505750276,0.3044284435372696,0.4273490543618918,0.49425696103437167,0.5009316384083308,0.39740138735533,0.39484519581895344,0.7373403104075946,0.4178972330046509,0.5655235003207575,0.6222553678043936,0.37801030323332885,0.6931619074088864
0.574207920979587,0.7757133135182596,0.6406425107738843,0.4884659555657632,0.26497315091247553,0.3476116373446186,0.04471764512123406,0.4810456531174432,0.5837348549897282,0.4998824196735143,0.10677390669550992,0.8748410225365596,0.7531267993364128,0.08424433964297971,0.35558541300694674,0.21713901986591044,0.2697839646019754,0.7088850314526811,0.5995720366343327,0.37336845773415067
0.668786172578625,0.2063926383504411,0.6209960644332928,0.4755474531980762,0.5119327965692678,0.9735709621835472,0.18531118637093377,0.22730352847996735,0.6753959578953665,0.32492425429855276,0.660425304445376,0.4024008659493173,0.21270886850907628,0.5546321853563421,0.7284208727033665,0.7905311195472228,0.40337316638823023,0.3315545865437946,0.6154583041431181,0.5589248791961737
0.7079572722460847,0.610845015768805,0.5494037608090261,0.272531262342636,0.42568220877202906,0.5215781574462452,0.5720903941504007,0.6056095614742006,0.22065734369317033,0.4724302534580309,0.39665115483815344,0.39148928616867423,0.1843076477392837,0.5019533682849131,0.6792719422825924,0.30645381727622123,0.6609392998461002,0.670765734537562,0.481635293446407,0.7943134627696297
0.46464663465098544,0.3372820603162859,0.6909175541045188,0.26051071149213845,0.29406000384377456,0.7247866612257492,0.16438145218583936,0.743318702607845,0.2849764377867969,0.7344315173788099,0.5770279755337546,0.2328418538512422,0.34934187298427777,0.605232788742605,0.5586444458591329,0.6221895423596305,0.6859083237057506,0.35810801102248097,0.4222555017202986,0.343312540899534
0.47129737589718423,0.7622064799811281,0.7428713390538874,0.4512700266736012,0.33028628077722294,0.3268939483403146,0.42425933846498937,0.6134002043305543,0.5278199778528522,0.5536814020972605,0.1156240280775443,0.8114693482900598,0.8025827228185715,0.128289515433981,0.3064647998631681,0.16564161442410333,0.4088561553055109,0.5227295303358964,0.4939659167216867,0.3926916272871866
0.6933062262650078,0.5486355950941071,0.40028485355122634,0.2124834825103715,0.41097106111227605,0.5374292397117292,0.6834317625860277,0.494982069827776,1.0,0.3617782979611967,0.17641121194006484,0.6762717446312919,0.6637394242097678,0.4145315530085052,0.6540860432409951,0.2568346169693695,0.4958460376433462,0.3542339208363606,0.34053365894056326,0.32187212378329605
0.353970076854015,0.6821228784655389,0.6833531780531574,0.4908811713120446,0.3080872829473944,0.4602177903823988,0.47018581081955774,0.6952463186325372,0.541711912044433,0.5940409854246117,0.21558924210241354,0.7591124277667287,0.5240858654579148,0.20243778696875986,0.2606159113556333,0.4040727288685022,0.4250136451399376,0.6872474800061174,0.3597844910603224,0.36473346387284084
0.5150394069017499,0.4077481083011816,0.2816103656482051,0.8438875371250194,0.3474071613642412,0.7105121051566867,0.3607814936815153,0.41531666740216566,0.5560608674021728,0.29297647339471716,0.8831273665772487,0.7135745319506045,0.8338093462598531,0.5865071441111183,0.3906939523443645,0.8382887633272486,0.35783827779547067,0.25586746512852787,0.14996768128062868,0.4717792212710618
0.76831991495743,0.44165013425443983,0.6261162217982588,0.06588986639203988,0.24857392854072058,0.34338841170398304,0.6999243669343331,0.5414264593819156,0.6932767579909683,0.5541266807028613,0.30655174608830493,0.511226067146421,0.5977398641043179,0.49356557204486173,0.6775271393838174,0.4502873449494015,0.6925924344711316,0.5378294398014452,0.13881891239577562,0.13555680556543365
0.31338435797401576,0.28908437464654624,0.7388127907893968,0.38325256206946434,0.4740497248239237,0.357435963416827,0.230874769628346,0.6962651404131044,0.21829679223713694,0.8449974891338069,0.6422129821081504,0.3544957516594097,0.30541029874560344,0.46372665302260296,0.4821294534920929,0.6706043314015884,0.7074793498767492,0.2537972300206684,0.3868062104572698,0.1516721068006238
0.3383434592787234,0.6152922629386395,0.23094060173670847,0.9626885167830604,0.5325403381457228,0.9094782395783428,0.22177083640504547,0.5343939076149106,0.4775056646617565,0.2679855675398853,0.8078196290019805,0.6589670697535642,0.9309205865386281,0.7954923539002576,0.4799959296413005,0.6984473728555388,0.257704375890877,0.29314058167642304,0.2304070890046865,0.31628499582404035
0.6649060674275851,0.6649244022561562,0.5407488195784166,0.15377903540158866,0.38614325455747556,0.6386558701947517,0.6820809947501021,0.6512691997241582,0.0596497989207819,0.46393199780084865,0.34651506658504383,0.28340499876574826,0.19769352498992557,0.2947378641599199,0.6622705898860908,0.3125069756920475,0.4683819474102878,0.7410325899703555,0.401906783111369,0.7730818174341931
0.6357225145435439,0.3302412224783179,0.5401432995898968,0.27866808146257016,0.4860487084308337,0.5512197776415801,0.24782424119818672,0.6290452004045416,0.1733374662126915,0.8244918123595346,0.9050946927081182,0.3529057740492536,0.2588373953221984,0.5326619003852802,0.5718660620318156,0.6700446358057496,0.7414417047446374,0.15120603260803891,0.32087572009910126,0.4013933675164555
0.4014506867658471,0.8086669182235985,0.7389073094482698,0.6414103672582023,0.22484787135360662,0.11499237736909045,0.2645575289365794,0.646934460304318,0.57354384095325,0.582987902877439,0.1612536017973483,0.7456339752002201,0.7425021253376446,0.236945544964748,0.1771128343276728,0.22640827732982846,0.42656949065165684,0.48780174460103304,0.5500121237997804,0.43274286181963434
0.6739851810435827,0.25099478545356413,0.410770752502073,0.43571238189302924,0.39910960861336614,0.722857390455497,0.30888920539413345,0.4906701902078536,0.4450244126912516,0.23381647495696972,0.6858102676747407,0.2848085353008591,0.35370573476284745,0.7812248461901745,0.5637083456262785,0.47062005725895456,0.5570956655163782,0.4133412665668095,0.5926926614099922,0.4367562269072309
0.7597670941190803,0.7370461398066659,0.3353282433240559,0.3134351118327953,0.2656787992370248,0.5718040090919018,0.8148691235091459,0.45058087830593974,0.17079981613070433,0.46645138298762595,0.434974723386708,0.37570617637030795,0.43160529040405304,0.3427147949616957,0.6269860807667808,0.3713455570841728,0.5170018152145917,0.9129126376701864,0.4534246002534119,0.8943590628823122
0.5032577038875806,0.6221830064673609,0.8025117467207324,0.45326130104283757,0.3652632740201592,0.3452530710493972,0.32762602714025946,0.7729535217594473,0.5749043339513891,0.7114535532721532,0.200966873386005,0.8482815632197807,0.6061694333850955,0.30729212820634333,0.2455993031446103,0.24356302077392,0.3022329783098582,0.39954057992240083,0.3693634864042736,0.31433727338674666
