dim_0,dim_1,dim_2,dim_3,cluster
-13.181185054455998,13.29704558309575,17.523092479278038,-34.07553995045112,0
37.12675480065795,-26.50906513180144,0.8007796529813392,0.3851661002074009,0
-15.890658464298395,11.158417595293743,13.294737539455369,-35.12384223904407,0
-12.038480574310103,5.342364162240265,17.174690339583577,-28.210623899120193,0
38.86924887089476,-20.082098687319817,1.9385612744840384,-1.0136217577860565,0
-35.58714211503505,-21.85254987639047,-17.3435150791642,9.37576997227127,0
-9.749721162137028,4.733469532322384,14.440035308842724,-4.766957455981265,0
-6.403692619277423,20.631543791624033,36.40574169596773,34.292509035239405,1
-33.621388872153894,-22.4489065611184,-17.73656259497299,11.486971882050035,0
-32.92430228892108,-20.731808157818495,-20.79585184109092,11.049576487368816,0
-31.86544988045906,-22.92018786278266,-2.589671876302375,4.7983372182107615,0
-34.606194256857236,-19.313500517751784,-2.6492660624512516,2.01740397314001,0
-35.85128255208038,-19.253238085654782,-4.400186995839526,6.884339734153117,0
-31.756534246688695,-23.079577339955573,-3.2272072919383397,2.7821902370694995,0
37.62445499145836,-18.838917578555044,15.251284115610352,-2.874906149935798,0
-17.683861740147456,-12.923326227918666,14.71493116492177,-18.22067124149777,0
30.051773607434303,-29.389448246383825,8.916692779373383,1.996527463466418,0
39.849031749285494,-21.41103157007228,6.470682303753647,0.846645982709942,0
9.917354565203327,33.8521485892733,-30.882001369270142,5.356419936736871,0
38.277587065501784,-16.82882206535327,11.325696869652225,-4.48978412261463,0
-15.941281986591331,10.98024352267004,12.959192359568704,-36.79040353299577,0
-1.831356964379103,22.421511386833455,37.2137082848724,37.10911253409294,1
36.02612531180941,-24.355075835468377,5.814278953501653,2.957311747583371,0
11.16857555333922,30.089067900277406,-31.31111032650489,4.419208690383488,0
-27.119413516352587,-27.133854301337784,-9.887422247836952,3.4264803497923744,0
-29.198134963125533,-25.54772002765175,-19.424484517826865,8.926033492768175,0
11.997140714266957,33.074459120330864,-31.04966126601302,2.035343086169896,0
-13.339712581495307,13.078777099666487,14.199237377291109,-35.56412212942472,0
9.463644760398957,28.40205839837467,-33.58923339882443,7.484410735569167,0
9.580841025488118,35.56965378532074,-29.417237125049027,4.678775128846262,0
-33.10508068685577,-22.719147351034312,-18.3889692189113,15.729878550437784,0
38.279338822828755,-24.86264659488361,5.4512233961631535,0.1776950940890906,0
-23.828361106661333,-13.474580979435924,11.33307839722732,-13.67546741191414,0
13.2146449146009,32.41357301042121,-28.87321381376482,2.4796827819390987,0
-16.00160488842336,14.570342288924104,19.506573302824016,-33.45848360110343,0
-13.914475305412989,11.190839282955103,10.551405977149871,-35.07050195818979,0
27.875602057617485,-24.698555042812544,15.505099204119407,-4.843821777187134,0
-14.733829909988811,12.518647032973094,22.131066200726796,-22.57417189567775,0
12.815189534795246,31.91122607409284,-29.246327927048824,4.652243871812763,0
40.33309240466033,-22.378702817425552,4.204204756910199,-0.998543854027408,0
36.09573320582753,-26.824509296357835,5.071762262930134,2.790074282074759,0
45.760521962853375,-14.68986451587615,-2.9764192361878634,0.8330354393181544,0
-11.222586172489912,8.163819304060619,5.208176056763061,-19.501275180655725,0
-11.316840147699228,7.700247155100005,5.466379816203589,-21.349686649850476,0
-32.344087271485634,-23.659073618649646,-16.83804505599107,2.865016975491611,0
35.65847303587668,-24.780837042023578,5.116476876635613,-2.4286340895325673,0
43.035720705156336,-17.773440354836712,-13.44238845392419,5.906669940739176,0
-8.746244151655125,21.616663375040172,35.7379869348858,33.740501776256465,1
-5.503285913699058,22.810507468801653,40.31131431224983,28.450182878740804,1
9.076281553193166,30.445381936643734,-32.69486787390108,5.884682625032931,0
38.58552839119866,-23.492974425779764,3.3371540979690657,-1.0347841922077587,0
-5.399062656275058,13.84834326211032,7.2511372561749745,-7.315591431253149,0
-24.61370525509785,-28.70792372278035,-18.70334503058155,5.155338509266286,0
-9.899975302205124,17.791915144052197,37.638202073428594,27.69340919343891,1
-16.341963888951305,11.20518120349328,15.076663835356548,-36.600869301589114,0
-4.126075263948635,22.619916177104297,33.76105227136727,41.3252417640383,1
-14.44636043765514,9.411106910009464,12.7396658693779,-18.402706277532936,0
-14.85390376690508,12.426558545912185,22.243039376146516,-22.88316101695766,0
-35.10593067198349,-19.852839860670308,-19.13356804850493,12.800907832758528,0
-35.430583925159866,-20.3811111130609,-18.4708914035268,5.296266646559716,0
-15.788326990078128,14.658836649188508,18.236946395656457,-34.304135261982466,0
-31.123130719148527,-23.722755661213768,-12.937434366184108,5.860603998936662,0
-14.073537415803788,-4.7913534718287,3.874481576722957,-11.167024071527146,0
42.2335889829008,-21.57399579667785,-2.7579325259506655,1.4681950981738094,0
-29.189525330539613,-24.141228524997636,-19.40776098954266,9.448588241267304,0
-0.8861945261485211,4.6901752780115675,0.3619273911890369,-5.500088028604987,0
41.40381668436614,-18.540329440195837,9.190522488300932,-0.0465049362162949,0
-9.281608201131062,12.463495967685882,11.886572761431983,-5.902883447908488,0
-8.941629299364028,-2.9604980962407152,12.748685674429307,-17.131711744488864,0
35.99690154247215,-24.640631818117846,5.210182202082018,-0.2932189527525329,0
-10.843459574369357,10.929743477386896,4.2116460900938115,-21.897802075805664,0
6.434304082198126,10.169859705365509,1.5549750693079194,-2.1281208846523145,0
39.899254150132485,-19.348755460291475,5.619813592166579,-1.6436533869051593,0
-32.30612804635467,-21.496111966784433,-10.278297601298402,4.587046285266847,0
-33.91984217713594,-19.728935740760257,-4.266738953287288,1.003139182619912,0
-10.45419994896494,-2.1017206734823084,11.224197067080487,-14.12675194502816,0
41.082941476086155,-20.26591887471505,-6.043338435883181,4.1282270530579135,0
43.921358397832336,-17.131796724454134,5.513941584809448,0.960113024736197,0
-14.731796668747831,-3.3212496881134808,7.166615286670042,-8.551109188732285,0
11.188979798343054,32.546503928355065,-31.377990177899612,5.394668504616553,0
41.83712710187906,-20.020606041490375,6.055087294043163,-1.4235812377043988,0
42.955354603799734,-20.6266975750925,-4.522079691100488,5.177356868101534,0
-33.26671824746665,-21.6022982152751,-19.934241690577437,7.362597011816358,0
-10.436305777063431,3.5032674684509257,11.135353656279031,-18.584648425493143,0
-33.389439812047236,-20.267575384808655,-19.806979910057873,7.530598475009027,0
-10.793130604003776,5.532130997999135,21.752153149586057,-20.334307757084595,0
38.6887796015543,-24.95474042115834,2.7898502872443873,-0.2367555489970826,0
-13.43769387524683,11.0665733984218,10.48706875520706,-35.4993564142179,0
0.0668546721270164,4.276169755543119,7.314300844860977,-5.9457970904521416,0
8.889846793395408,30.630775375539905,-32.2952337647422,4.442493820603825,0
-11.214535499605056,13.745156968317614,14.619820256460828,-33.99076069192771,0
31.85752584161908,-31.01602217250325,2.5102314028357715,4.639429713334529,0
45.46013759380393,-18.450964129745895,4.758045121520307,0.161852054734182,0
9.942753256079696,34.3310431765648,-29.549679568775456,2.5175938703871736,0
-15.174068728084078,14.312592343851575,17.517398733679478,-35.06371571820769,0
-32.131921581922875,-23.061049045520587,-9.814911398912257,5.748186863948982,0
-5.054900426071717,6.61494773246023,3.316416081495665,-7.925046861779162,0
-10.411890618829291,10.028194573425008,12.242118683767975,-13.615762347335997,0
38.87291910746431,-22.284403709771315,9.610708040737368,-3.9403383012868503,0
-29.962363773929653,-25.75483511941462,-15.892322020225617,10.363857271633014,0
9.97231122309818,34.277280450197104,-29.523595813069836,3.905314021457981,0
