dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
-1.2059344577996347,0.190398948011525,1.1706291847147698,-1.8382493392191064,-0.4368407846624046,0.2740342533619451,-0.2369488962618745,0.1260501141876088,-0.8086513744302122,-0.8842044844807886,0.6330214222724379,0
1.8960034923351237,-1.6258700090532197,-0.3861761653112183,-0.0512404127952657,-0.1191874643362471,-0.0273992941755454,-0.3707101414926941,-0.8112932698585822,0.2685133977309355,-0.5398701528201172,-0.1466222354267804,0
-1.2888890386383802,0.2940727962503721,0.7913767868695661,-1.9307232150001332,-0.961577401206382,-0.1645852778766997,-1.0140023647849912,-0.2064257022932239,-0.3158212528035817,-0.5381524344941636,0.6233021673785122,0
-0.9835158275359792,-0.2298571663941196,0.8550443188398255,-1.459180316940605,-1.184204866758657,0.1659186113620572,-0.0655030525519455,0.1623715361614924,0.8239218558569126,0.5407543585026581,1.0179178091966543,0
2.004529520131365,-1.2620917193939023,-0.062328334104715,-0.1894146768635062,-0.4396924913129369,0.3145395409959372,-0.6897155195112293,0.1655899984735909,0.2361392024943132,0.9825660594572948,0.0519039524540125,0
-1.7578133164079492,-0.3084819902777575,-1.7118742875277353,0.5358976191601891,0.2846429341465718,0.8006672711948153,-0.4135871636947846,-0.0367192497608497,-0.3341075136734269,-0.6187809930054671,-0.9007546806911156,0
-0.8381444380599372,-0.2422541913384225,0.7838583711585447,-0.1031333877340522,-0.2641117868611584,-0.003565061975067,0.1925257901060455,1.1052346431391191,1.2296179675722263,0.0741283503875064,1.2939197123730526,0
-0.683511877184903,0.1090557279643126,2.1589248204278104,1.9254287318222647,-0.2855191734972523,-0.683240220420023,0.0632838549863447,-0.3011772288753366,-0.4828348112842666,0.00204615276208,0.5120965938424679,1
-1.6130631795026136,-0.3442423414439209,-1.7373210546760902,0.6582731801306917,-0.0241479886967122,0.7988042868197412,-0.6225351039878849,-0.05990138126841,-0.7354299668294464,-0.924843439477559,0.7694739029613897,0
-1.5178146951277922,-0.1419145039036789,-1.853999178015348,0.6117186938176022,0.0137995435362157,-0.9238988492973872,-0.1497893500138329,-0.3504237838439252,-0.1922781573080005,-0.0016186205391358,-0.9693957779984338,0
