dim_0,dim_1,dim_2,cluster
-0.3712393853299375,-0.655117803845615,0.0166973302378382,2
-0.3891390044426814,-0.6613012340539061,0.0196971198965551,2
-0.3956497936019286,-0.6646126988905555,0.1334720311983968,2
-0.4280394705342963,-0.682694149668639,0.091054884549696,2
-0.4028695951856895,-0.6879537288710623,0.0380991104773474,2
-0.390154224106085,-0.6782343127002328,0.0322496278386974,2
-0.412189412100241,-0.6994363898451703,0.0304451588095149,2
-0.4156918166906136,-0.7143227464823018,-0.1898355714138785,2
-0.4008864336547227,-0.6655536449376833,0.1004371021732171,2
-0.4169104030842233,-0.6644264168131427,0.0767041346635066,2
-0.4317992635619195,-0.6855502116903938,0.116903308422568,2
-0.3800956677057838,-0.659468769693742,0.0232896604047541,2
-0.3883119622943445,-0.6621316390319307,0.021791346280028,2
-0.3926736492106607,-0.6613066834109268,0.1423835300316448,2
-0.4165941281507233,-0.6795237547377864,0.0863337777807286,2
-0.426154134005714,-0.6916291953438308,0.0955117701048996,2
-0.3983343944640674,-0.681330470483205,0.0543768760127498,2
-0.3944722852123897,-0.6954553174739317,-0.0234948786221129,2
-0.4199397818517364,-0.7187450301943901,-0.1938950636660174,2
-0.4181218638838852,-0.6739169063137534,0.1305816021292842,2
-0.4087696731788726,-0.6606032027509765,0.0701813345771613,2
-0.4400683404206005,-0.6945540628926855,0.1217624598666526,2
-0.3862762485321632,-0.6640437844372155,0.0103660891067729,2
-0.4083497584049894,-0.6729390762457884,0.0606942029203015,2
-0.396238679822302,-0.6610813331430572,0.1501017369273693,2
-0.4294169500493504,-0.6852999758740098,0.0912960808138319,2
-0.4237153207472789,-0.6863964548250666,0.1038398669999272,2
-0.3796492737033098,-0.6703258406852536,0.0841417576298471,2
-0.3529451899019998,-0.6812479682240479,-0.0318382883529589,2
-0.4156336737206044,-0.7164528568725435,-0.1730017825376735,2
-0.425767496201853,-0.6803103988384225,0.1024232813567714,2
-0.3949307437860671,-0.6517737999616146,0.0444554184209972,2
-0.4370235740133187,-0.6927313129391912,0.1144027354846676,2
-0.3923537360116336,-0.6674806044816222,0.0209274398461033,2
-0.4204046317537552,-0.6793996595058311,0.0622020747091838,2
-0.3956193068102046,-0.6616798042456081,0.1466722776585129,2
-0.4245978095571249,-0.6777827281565412,0.1055391337231791,2
-0.4128937592001667,-0.6769348588915601,0.0887048646597292,2
-0.3403518277125527,-0.6508956993458805,0.0814403264998254,2
-0.3776689025755359,-0.6911825976744284,-0.0259223326263893,2
-0.3494429284203625,-0.685562790281083,-0.2271321218971955,6
-0.4379255821721235,-0.6911751451202004,0.0859712687433623,2
-0.4054980756137876,-0.657310571721134,0.0742094956163252,2
-0.4342661656787018,-0.690027018418398,0.1206582785040516,2
-0.3973250123919969,-0.6693977330335814,0.0496406051561296,2
-0.4162533838989948,-0.6768353564870815,0.0727945635459684,2
-0.3903534238889126,-0.6605857077141605,0.1230677185991306,2
