dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
-0.3712393853299448,0.6551178038456106,0.0166973302378356,-0.5962020140684299,-0.3880495661496064,-0.3554687226454572,-0.113164593611764,0.1131382531993033,0.5735558470618534,-0.0884836530065372,-0.0544407877427602,2
-0.3891390044426889,0.6613012340539013,0.0196971198965526,-0.5805070403911737,-0.369824544761654,-0.3105695028327206,-0.0949431647665671,0.1549084446728418,0.5761895380188895,-0.0972839603155652,-0.0562386721893706,2
-0.3956497936019362,0.6646126988905505,0.1334720311983949,-0.5501919150045309,-0.3026371924369759,-0.1387465374828293,-0.0038512359928983,0.2089338622018199,0.5682781800625695,-0.0852442657593209,-0.0358014543531008,2
-0.4280394705343039,0.6826941496686336,0.0910548845496948,-0.4738411262039705,-0.3523634223592267,-0.1677985023954804,-0.1528091461589803,0.218968843167158,0.5330071516672903,-0.0541219285546646,-0.0344200824101646,2
-0.4028695951856972,0.6879537288710573,0.0380991104773469,-0.3146967255021307,-0.3786678150409486,-0.155984882584908,-0.1986242608435554,0.2369585044984427,0.4990477896264295,-0.0330327226462262,-0.0490587331176222,2
-0.3901542241060926,0.6782343127002278,0.0322496278386971,-0.2917887038356265,-0.3950224840400514,-0.1698228389943545,-0.1911963089183452,0.2408291050697432,0.5141066247404067,-0.0365464808925394,-0.0483955478652788,2
-0.4121894121002487,0.6994363898451651,0.0304451588095153,-0.2005020138783983,-0.4481611237185285,-0.1203077473864257,-0.2793716484755579,0.2011962841603546,0.5280240228695392,-0.0375701480391112,-0.0577554745513366,2
-0.4156918166906214,0.7143227464822967,-0.1898355714138778,-0.1718347193038798,-0.4677284938506004,-0.1555846508956138,-0.354135231639731,0.1352038030280946,0.5469145214716606,-0.0432178815476561,-0.0552131006295985,2
-0.40088643365473,0.6655536449376782,0.1004371021732165,-0.3659838398013288,-0.4519206547590674,-0.1874180706443315,-0.1786487293155543,0.1696143465802116,0.5801767135750059,-0.0935521440031853,-0.0514978216746271,2
-0.4169104030842305,0.6644264168131376,0.0767041346635052,-0.4975749024680206,-0.4381384308623902,-0.2736174165548301,-0.1888100091817621,0.1609068079214327,0.5431387036988508,-0.1031766626907158,-0.0470643899341156,2
