dim_0,dim_1,dim_2,cluster
0.4001818022128967,0.642094890850696,0.6439428778432407,5
0.4180238089930104,0.6487861229470591,0.6155879263228962,5
0.4228967096543721,0.651250628095775,0.5844218401280924,5
0.4550794842095618,0.6645930562086244,0.5824064467696021,5
0.4302906904651294,0.6693295555564571,0.4641992256703024,5
0.4171069036671156,0.659872792303553,0.4441620404633966,5
0.437715755493815,0.6778848117162131,0.4247083990873377,5
0.4457637343436473,0.697392717043535,0.3695212610538982,10
0.4244120336965449,0.6461238648739491,0.5316091677365291,5
0.441797946741121,0.6457422076322428,0.6216193491058125,5
0.4567185350442044,0.6663722280039739,0.5565944825514539,5
0.4088488753242658,0.646208644195688,0.6420685841853536,5
0.4174795070592715,0.6502326983954538,0.6291777834730613,5
0.4197112263895218,0.6478375819441644,0.5939994610821648,5
0.4433670579949169,0.6612733168924532,0.5453992244403424,5
0.452112844995415,0.6711785750374948,0.5051413557192094,5
0.4247938837675596,0.6620700981794991,0.4542838630287124,5
0.4211007802206665,0.6753023035504286,0.3904289446686923,10
0.4501415179908591,0.7017374547373696,0.3666522435237757,10
0.4405173312566083,0.6525413517486882,0.5125275851871451,5
0.4339169044227134,0.6423402945048466,0.6264130953299616,5
0.4652263044086789,0.6753649257789411,0.5638599800142887,5
0.4152339934892512,0.6507450919758462,0.6386346083621148,5
0.4364079517248293,0.6594437026051412,0.6234946200363087,5
0.4230500750030762,0.6472127669503407,0.6067199065229967,5
0.4562820485971483,0.6669715494092441,0.5705508128917116,5
0.4494014177869801,0.6661400446868795,0.5281868589663286,5
0.4050580693325066,0.6504377573179227,0.4424801575375417,5
0.3794304095995105,0.6623663054513336,0.3312236574676696,10
0.4451893625002677,0.6987719819088838,0.3602887204507902,10
0.4494449205848506,0.6605785812691978,0.531837956606594,5
0.4205847814757165,0.6345867160461869,0.6176613267809291,5
0.4626917288128991,0.6743530999506202,0.5697916691720314,5
0.4210420499754738,0.6537889895494979,0.6373465881764407,5
0.448433557907398,0.665953538002857,0.6156504733298466,5
0.4226463589526651,0.6477393953161825,0.6181041865740494,5
0.451138504179389,0.6594803086840093,0.5876875316863828,5
0.4388986436616475,0.6578985780189002,0.5382339115091981,5
0.3653562585628406,0.6318158641683502,0.4096220658834907,10
0.4043209226431208,0.6719494386083684,0.360420586359043,10
0.3794099051929485,0.6699592800787846,0.2571131994651887,10
0.4623167298885527,0.6721698642081697,0.5288535195833152,5
0.43014633440737,0.6383826467928162,0.6095419141527587,5
0.460100022728252,0.6722009292692057,0.5751936655491627,5
0.4253033616117141,0.6547983691868984,0.6414280511565654,5
0.4439605419700059,0.6632759724804131,0.6111149727734879,5
0.4177798189193638,0.6472299741430882,0.6111692222603368,5
0.4455912024719685,0.6564046538077166,0.6059194767681371,5
0.4141785530617451,0.6438863496364324,0.5197593871572698,5
0.3485442750627261,0.6205555549398669,0.4048294985812756,10
0.4262057771083187,0.6782668715646936,0.3935249621270536,10
0.4338970975993801,0.6899197519838487,0.3476286531379293,10
0.4586033841296508,0.6737582600789649,0.5228653013822663,5
0.4439961943888306,0.6447397729040523,0.6320535202947933,5
0.4688239030443384,0.6815630813246933,0.5553270923538112,5
0.42619829083485,0.6548071596653737,0.6562370394928635,5
0.4283533102999733,0.6526212345781919,0.6138274787168048,5
0.417402025405642,0.6482538541861578,0.6058509804578738,5
0.4385117430836825,0.6573402364320597,0.591755408386991,5
0.4037573214087114,0.6351998700622223,0.5396251775652096,5
0.3781264845478341,0.6300226747993198,0.4328114201501526,5
0.4260447580490614,0.669687590033603,0.4175130869921012,5
0.4282360500262256,0.6881428999107815,0.340160428478435,10
0.4413643111503364,0.6648814502092852,0.5592639163676653,5
0.4408690756910807,0.6421216175440985,0.6601711593772434,5
0.4700337288145331,0.682363965354809,0.5597675472934146,5
0.2789711930107817,0.5850839775509322,-0.3447860727155565,2
0.4579103003414096,0.6959315065286791,-0.3694878854963093,2
0.3731059647955148,0.6421037446029398,-0.3594156709680707,2
0.3597752986775224,0.6281768667000276,-0.3281592623145404,2
0.3766877726055034,0.6513014900708873,-0.5083608899764536,7
0.345158053338572,0.6456583231108504,-0.6158311020076596,7
0.3299471741458483,0.6155654558192698,-0.5311672916464434,7
0.2689336663231945,0.6051950744679759,-0.6509212544988084,7
0.3070445646569011,0.6105310650096418,-0.5920141325439402,7
0.3000562815328138,0.5953475737973557,-0.4862365838895472,7
0.332859353858737,0.6191950351493676,-0.4787040931628176,7
0.2676854702821248,0.5868321598155088,-0.3695868633920084,2
0.4459750790769817,0.6821088140751139,-0.3244101805660451,2
0.3844201205441391,0.6484879227780045,-0.3499765801178129,2
0.3643267313140919,0.6323879178544256,-0.3588170964133683,2
0.3790829347782454,0.6445902965580801,-0.4631369213576675,7
0.3345018170045372,0.6415051910656742,-0.6355193378277993,7
0.3757840541566425,0.6415064680606437,-0.5356667467372235,7
0.2732682946208397,0.6017747623353118,-0.6189634395681421,7
0.288565413701405,0.6009328969137819,-0.5991810001604063,7
0.3288550630261906,0.6034836984408787,-0.4535697374795265,7
0.3151041865808714,0.6170853187132492,-0.4788012722320899,7
0.2517800820696281,0.5761189073694073,-0.3712834374670641,2
0.4391320723036505,0.6735807153242168,-0.2969444426957122,2
0.3802437742949354,0.6432166774278005,-0.3285773721495796,2
0.3695743037457206,0.6336267557529114,-0.3636726136802093,2
0.3747056808596303,0.6397570630982166,-0.442489408943837,7
0.335768120304502,0.6454072632966825,-0.6088090497509938,7
0.3874484996183433,0.6454176437655521,-0.5176543370374606,7
0.276986472255005,0.5993262327745708,-0.5766985016394028,7
0.279390537715672,0.6023356180013342,-0.5980280289392214,7
0.3278195487312512,0.6028323845862662,-0.4439422783940182,7
0.3160375636547776,0.6056206283611474,-0.434965373208698,7
0.2272171274822474,0.5702804444300194,-0.3885260137178252,2
0.4356423032323668,0.6722100238766198,-0.2888136611292444,2
0.3838343409457089,0.6455985260570862,-0.3292801609680662,2
0.3662859823769116,0.6279493161807479,-0.3527648869823825,2
0.3742127103511095,0.63252629917694,-0.4191558099796109,2
0.3563524871263148,0.6524821237198775,-0.5912931575323599,7
0.3750359383190083,0.64453793228971,-0.5582097541390181,7
0.2681176926220207,0.6065312672875902,-0.6180869529335219,7
0.2973903954850147,0.6096993115624869,-0.5624845471226286,7
0.3058754008875314,0.5951193694173376,-0.4914049318900201,7
0.3648655067830094,0.6193442099909987,-0.3795658002744151,2
0.2194564189332951,0.5735781593559235,-0.3988912755368998,2
0.4295948208761883,0.6652329436728717,-0.2723608044822037,2
0.3842478603385952,0.6487111885527279,-0.3507396742232854,2
0.3561357432426877,0.6204633901056988,-0.3567385864335876,2
0.3735712943729024,0.6175536131435704,-0.3598262215755643,2
0.3667770543396472,0.6533898552966106,-0.5806969649363238,7
0.3685262473486341,0.6448840679506287,-0.58783073853206,7
0.2566317927308175,0.6041481000501912,-0.6717432958336607,7
0.3132106693560094,0.609400740257831,-0.5285110440160544,7
0.2708179659523089,0.577302596667582,-0.5173221186951596,7
0.3604201029234489,0.623229421606804,-0.4111493067128628,2
0.2222636957160014,0.5719743058682285,-0.3571148610702944,2
0.4189396559460926,0.6545185422508668,-0.2587325121711899,2
0.3968435021644366,0.6619390425531877,-0.3833140701743568,2
0.3533446710059074,0.6178279754056191,-0.3414045185014315,2
0.3518234592477561,0.6092516302247273,-0.3876539292488128,2
0.3729617229329932,0.6506248781523825,-0.5445007827324538,7
0.3659462151620699,0.6383854027756317,-0.5621975654365593,7
0.2591790601121537,0.5999016910662354,-0.682846477451289,7
0.3183257467241381,0.5916158988771789,-0.4667241419247336,7
0.2504320755327858,0.5626066527360403,-0.483037786473259,7
0.3506229841816921,0.6221323181663159,-0.4440414548720382,7
0.4937815201945674,0.6833182794611008,0.6927152947695429,5
0.5068271550528585,0.7030016004962234,0.5192275205961069,5
0.4635186616735575,0.6821315251686777,0.4807689590379711,5
0.4414545609091478,0.681595326962249,0.3687100244482155,10
0.4318938721930459,0.7004133743087562,0.2215041963572187,10
0.4270024196121919,0.6929693142117241,0.2762799604772276,10
0.4285376966580547,0.7073540476521663,0.1713985890032351,10
0.3978860489504314,0.6815875969529634,0.1297054131252613,10
0.4137366181117495,0.6938353832239308,0.1682151782487912,10
0.4313200141674398,0.679985404834148,0.1527955534687524,10
0.4724025583842915,0.6940221061512419,0.3982130957560764,10
0.4751167881477859,0.6717508721858791,0.7008081335848202,5
0.5076631891636882,0.7036032326952562,0.5200816013876768,5
