dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,cluster
-0.1418797832167696,-0.2527510245155121,0.0551037972835933,0.2638547803191347,0.0951001417322034,-0.0846228902041548,-0.1444683066373305,0.061165075536519,0.2194058433431019,-0.1108293208468554,8
-0.1494525562561904,-0.2574033662546107,0.059336394010933,0.2609429409189219,0.0974109808419259,-0.0680447060353337,-0.1401833651472319,0.0606543129395295,0.2230715034415883,-0.1096906604756393,8
-0.1507386382363363,-0.257690442083221,0.0374608049009758,0.260027026901299,0.09566813343376,-0.0202939317802713,-0.10252451753521,0.0388623745424969,0.2209782820287583,-0.0988344819627193,8
-0.1640785037261143,-0.2666239618385164,0.0429762984984995,0.2477474631576658,0.1065752837535817,-0.0302140280260635,-0.1178122239954788,0.0810348647584982,0.2107814611913551,-0.0934933140514307,8
-0.1547202166858921,-0.2682932107843834,0.0473655147643583,0.1949115837940123,0.1230038540027266,-0.0246290427766294,-0.1180737022410425,0.0977168903922157,0.1983341462564301,-0.08421449104679,8
-0.1509011101909282,-0.2657999499307497,0.0467314086314409,0.1880453190401541,0.1307177463578595,-0.0259216555857664,-0.1224673041233107,0.0975931578803142,0.2042366226557817,-0.0853279427315801,8
-0.1575434486848501,-0.2713493166470563,0.0435217840974808,0.1691198483727113,0.1439492065531428,-0.0313971570383664,-0.1029171908871726,0.1238985937659838,0.2026778372197716,-0.0893190581586201,8
-0.1566955636803575,-0.2730695062225868,0.100115831507815,0.1380727227361524,0.1315822944530693,-0.0650289889520821,-0.0985677139594564,0.13964243917357,0.2023599073041523,-0.0962956325765107,8
-0.1548237140780685,-0.2606430290816318,0.0303376660836498,0.2212433389936082,0.1394081287622405,-0.0452776407760074,-0.1130815087282081,0.0938686305538661,0.2218844846831146,-0.1086977401262656,8
-0.1591909592236114,-0.2578243696310751,0.0404152343223218,0.2538930841397068,0.1204063186757763,-0.0637759188926693,-0.1333744656336339,0.089963582858184,0.2088916784927896,-0.1118933036631989,8
-0.1663692929517086,-0.2686901768516259,0.0298201970424431,0.2347692311614986,0.1159195732194414,-0.033464179145349,-0.1190728273771047,0.091490323066462,0.2185774047102272,-0.1024327874281162,8
-0.1449922816301888,-0.2543157617461431,0.0538213243463751,0.2635615148839273,0.0951694711563536,-0.0817419571466764,-0.1454424577978353,0.0635147894233346,0.2209111538573376,-0.110968887046859,8
-0.1487894675373005,-0.257201854689739,0.0615220707244469,0.2675157146100701,0.0945831964042104,-0.0682418477836378,-0.1306267474848444,0.0542277587477686,0.2225733245382821,-0.1109627440055149,8
-0.1491349265775967,-0.2556602060009184,0.0358600597615525,0.2634222262113123,0.0969402042883939,-0.0207848115758423,-0.1000543224646025,0.0363818428399237,0.2215286340717271,-0.0991301483600322,8
-0.1602499966586185,-0.2657673780005978,0.0399235482625883,0.2321735778879006,0.1096912773962714,-0.0267325110894203,-0.123250031294899,0.083286341999441,0.2036708332207403,-0.0906323190028282,8
-0.1631476805031178,-0.2696621382085755,0.0347370316157802,0.2120048042964599,0.1230379316212813,-0.0190199061270303,-0.1185084740760242,0.1001529835830453,0.202847248935288,-0.086536192077738,8
-0.1534210075255393,-0.2662511198304526,0.0410578601880972,0.1912353273581788,0.130897047594916,-0.0229493204402978,-0.1225613043817974,0.0998786223383137,0.2046453850441215,-0.0847206361004515,8
-0.1512224062345791,-0.269833607879525,0.0551214648658201,0.1541152233214411,0.1443078765181938,-0.0380488464049962,-0.1045944399951201,0.1240560133263637,0.1989562488031814,-0.0881684154545956,8
-0.1577307082660927,-0.2739442167111781,0.101189234192329,0.1361711512519069,0.1307862018760498,-0.0646505274798399,-0.0963406352684825,0.1412869884301772,0.2018784311852242,-0.0958036093870114,8
-0.1612354460335228,-0.2638999073960204,0.0197517291078218,0.213057760386933,0.1423608576763346,-0.0338457384875284,-0.1247060186584231,0.1040589624792186,0.2119796277321985,-0.103894157035011,8
-0.1564731149634631,-0.2567565126162525,0.0429599746714385,0.2564675991055782,0.1217227064284691,-0.0665673000580289,-0.1304732933895558,0.0864634061139019,0.2093742906418924,-0.1123034600886978,8
-0.1690475112232847,-0.2715730702807242,0.0293397337997413,0.236796040820115,0.1101354364996868,-0.0329480327969817,-0.1126282391938759,0.0915492968290553,0.2175595579875202,-0.1029406974166773,8
-0.1473076627891176,-0.2561397490499102,0.057059702308522,0.261482778248959,0.0940667796887951,-0.0830993507982695,-0.1459479389899803,0.0673120134169259,0.2190615627642851,-0.1113017397612714,8
-0.1566076948207599,-0.2621403529812537,0.0507725019923452,0.2660879297080045,0.0951665469764777,-0.0579184561041467,-0.1324432111845989,0.0610686739101329,0.2203254905712151,-0.1098856600547287,8
-0.150715715856973,-0.2559157018613776,0.0335988584445107,0.2678900416757969,0.0951911745511912,-0.0222518830537884,-0.1027834172523841,0.0375051431626691,0.219892702280296,-0.100121346871566,8
-0.1646505424143552,-0.2675814591888836,0.0409290361017086,0.2419593305041573,0.1058074281028712,-0.0292803902994903,-0.1201961397688388,0.0838767218964718,0.2078516046076163,-0.0931516858630793,8
-0.1631909086996653,-0.269035438851986,0.0336034300950115,0.2226890636583351,0.1231023885057293,-0.0237592646915182,-0.1174864760046696,0.0964483687413744,0.208048470320501,-0.0904535712200738,8
-0.1464434135029276,-0.2617571874732773,0.0300018958507739,0.1860510469028003,0.1369883467790082,-0.0195917623560996,-0.1228497031758866,0.095659103107094,0.2005058943026341,-0.0834059677541536,8
