dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
0.491984662239957,-0.2768179527836293,-0.3036619431991578,0.320439993179398,0.6786310585436464,-0.0452736793143147,-0.0799372572857593,0.0848830330049104,-0.0202441071255405,-0.1522162958253226,0.0637263927815279,4
0.5230941816677067,-0.2833842466107979,-0.2967440622471151,0.3156464488079469,0.6780646505217236,-0.0482102185601715,-0.0570005678277943,0.0814374141071832,-0.0162235866169959,-0.161200886052819,0.043847127957328,4
0.5017914315349761,-0.2689043938450873,-0.3308049958418098,0.2915674792910199,0.580927366204487,-0.0308304702054499,0.0118345276970994,0.0420824869372284,-0.0349074878892234,-0.1978964069736028,-0.0333497821232623,4
0.5257826788975895,-0.2669585688098961,-0.3002027735723325,0.2622592818568158,0.6101326051074388,-0.0616807149740395,-0.0516522323936003,0.016126627457878,0.0410606589938574,-0.1627381962026975,0.0018848918426853,4
0.5391971640677449,-0.2939574475864266,-0.2368785276053617,0.181287395181331,0.6051997488496609,-0.1168176036566912,-0.092950704756654,-0.0017614570816411,0.0780949811215175,-0.15215412352336,0.0143774288653783,4
0.5161238998417579,-0.2864946271228522,-0.2295723437168101,0.1621301672604202,0.6115586495063273,-0.1243991667996112,-0.0954681091990823,-0.0045185075475719,0.0707199834381792,-0.1531533447884614,0.0151011156874065,4
0.5606602674317142,-0.3030025430203815,-0.21364193765489,0.1392021979303884,0.615905666776683,-0.1644156845894097,-0.1739903702555515,-0.0462713888938173,0.1175322303242287,-0.1625010473947266,0.0126391185652727,4
0.5835003024397828,-0.3197244160589414,-0.0698031087132079,0.168224186772732,0.6579241095688101,-0.1880923370006325,-0.256052275845462,-0.0383499906837225,0.1369859780613686,-0.1636854739304014,0.0510656745775708,4
0.5265764489465715,-0.2781449981712197,-0.2984205540920724,0.2099751754299959,0.643077887851723,-0.1141407594928725,-0.1239681046764175,-0.0167331848141595,0.041818041176968,-0.173581288520317,0.0119124652821396,4
0.5477699821152321,-0.2775847298416669,-0.3220702638472348,0.2815115039007803,0.6774100762683273,-0.0811221045774374,-0.1050853800063127,0.0192959319525448,0.0366145546698196,-0.1403235033907326,0.0506619892907499,4
0.5368331328991625,-0.2704615565936551,-0.3091662916060382,0.2266808226419354,0.6219631766983822,-0.0692164943039075,-0.086270671973254,0.006313212617545,0.0512934257787264,-0.1700546832817593,0.0066200632109677,4
0.5030884966657485,-0.2782150427162475,-0.3071193115387361,0.3174475144016627,0.6831318925838396,-0.0440362384048525,-0.0787160112818099,0.0861161785760367,-0.0151052485514912,-0.1530957884706346,0.0614640097128935,4
0.5260975385074881,-0.2859007850969207,-0.3009068171768293,0.3372804167480373,0.6679350606502864,-0.0447358894401,-0.0516847087728168,0.0795929282763837,-0.0281064644575712,-0.1687011499038317,0.0344254785484208,4
0.4967330216391684,-0.2669389827704783,-0.3381264201839373,0.297069058134434,0.5798700278141227,-0.0315543825431844,0.0139526345381801,0.0397893650220065,-0.0403440345489613,-0.2000586186550073,-0.0366222598917081,4
0.5185733015744234,-0.2697664432701999,-0.2880116008416979,0.2310626007436604,0.6027210759958711,-0.0688719588179601,-0.0529715158688581,0.013635756103722,0.0477552316955348,-0.1527831444896946,0.0106251413749226,4
0.5506342760364048,-0.2847029269845446,-0.2790219256370356,0.1914912862605134,0.6088334179231564,-0.1023083338575498,-0.0825664340355914,-0.0060843544182273,0.0830769706564209,-0.1549164684644863,0.0047733120151902,4
0.5223242333929525,-0.2852045237822638,-0.2437502093104775,0.1602565934842293,0.6120371269131869,-0.1218833348560682,-0.0942757597385269,-0.0063735486434055,0.0769057104908463,-0.1536386218300093,0.0120319850327476,4
0.5451866846506359,-0.3060821989826972,-0.1742903585888696,0.1288160839819079,0.6155286854448427,-0.1752110610528938,-0.1861413606205051,-0.0443237851284997,0.1148892921490959,-0.1569913419600127,0.0245381253799858,4
0.587245212360259,-0.3205165797914662,-0.0652797478723213,0.1676333724332895,0.6558724609742935,-0.1888682235391849,-0.2601825330122143,-0.0404550819450647,0.1409476754250586,-0.1645101084395298,0.0490184770869617,4
0.5387729295455966,-0.2757061876614506,-0.3089783312691598,0.1738490597269495,0.6393922930517724,-0.1123944217601575,-0.1133605527122836,-0.0214092716146405,0.0672065188523026,-0.1509385820431557,0.0180791446389541,4
0.5420285874614684,-0.2788224500695253,-0.3202944028742715,0.2907806123429283,0.6762335186992933,-0.0853224991654792,-0.1050159786175988,0.018665581903508,0.0281701811075875,-0.1423572235218222,0.0490429652490638,4
0.5465279818183321,-0.2734507750377971,-0.3112556500290651,0.2355859160953199,0.611496924972711,-0.0615685598711466,-0.09025265528841,0.0059043334307142,0.0538952424338157,-0.1755313755647971,0.0019542097370145,4
0.510432094360826,-0.2797104294827716,-0.2984624191929657,0.3180147685459143,0.6850520965636858,-0.0444713758338993,-0.0850548772886309,0.0850363553983458,-0.0081271845343272,-0.1494954585089338,0.0653556971092672,4
0.5448121523512681,-0.2857297766938622,-0.3186056474574607,0.3176388696512702,0.6604014299957434,-0.0384742059967344,-0.0468593259991065,0.0733493321367419,-0.0104265492120061,-0.1643914488572209,0.0290972814000378,4
0.4995552436753384,-0.2657994272859236,-0.3464397930837247,0.3017323282458736,0.5818343264649,-0.0262237725605267,0.0138900053305638,0.0412945958980457,-0.0379182280897877,-0.1962453468226537,-0.0313650828697055,4
0.5271267182813804,-0.2677205569571328,-0.2966979955934454,0.250201287452454,0.60698483094271,-0.0603771161998721,-0.0553608933789784,0.01563401223506,0.0473619083308646,-0.1584606095551995,0.0065206737673575,4
0.5392905200032501,-0.2782262980358259,-0.290542949508268,0.2072828197177212,0.6109238407684047,-0.0954851597697811,-0.0815036965484626,-0.0054286412752623,0.0703556244893814,-0.1594122517112209,0.003173606856393,4
0.5036274600589931,-0.283785522045818,-0.257773479343046,0.1397190517930819,0.600194808196737,-0.1277627434971932,-0.0893114259028989,-0.0130417415968603,0.0698510109692148,-0.1507876837919929,0.0123168937537299,4
0.5105992513081917,-0.3115944675882543,-0.1539309779116052,0.0903347557626163,0.5851491034032407,-0.1839790092272455,-0.1867901461035248,-0.0479908516753114,0.0982431424231877,-0.155955304187436,0.0314343087861044,4
0.5803376712806425,-0.3188334026997492,-0.0748295255193155,0.1548900854674544,0.6487227588060964,-0.1942077571619226,-0.2577610695670799,-0.0476496202082685,0.1404595459138188,-0.1660480038035744,0.0424305117335971,4
0.5545370900584784,-0.2812951127999153,-0.2982391842994001,0.2139554150067874,0.641968721293108,-0.1087994008911104,-0.1135779097621944,-0.0170810873029416,0.0546675707719572,-0.1663927523533379,0.0058372384988497,4
0.5319069706121117,-0.2798625771070346,-0.3052026423497652,0.2968355044836924,0.6821387913958786,-0.0968979250068244,-0.1032004649533028,0.018194290444562,0.015762952891766,-0.1446042837943775,0.0477722098014921,4
0.547234856027804,-0.2752350466636615,-0.3096454719598693,0.2495748290466926,0.6113952914311281,-0.0605275063592186,-0.0834732948327283,0.0096173136436381,0.0445592748846619,-0.1816531941387,-0.0033492877576913,4
0.5176111007286546,-0.2805830457424677,-0.303472840546972,0.3142569205621045,0.6822696562113179,-0.042496010644757,-0.0821102227212431,0.08360087419073,-0.0035845488007746,-0.1473530522688472,0.0638267927639381,4
0.5603987266568748,-0.2879980346820305,-0.3157724880711972,0.3184261175764846,0.6569706757793334,-0.0381043706947193,-0.0401030695411915,0.069416313720641,-0.0065510967485263,-0.1671410869797228,0.0195112144432406,4
0.5023954670535176,-0.2679932503358758,-0.3482847610813172,0.3118753288834965,0.5812013979431243,-0.0255529409409041,0.0114949039376437,0.0421595151534244,-0.0379333580424235,-0.1929293904609615,-0.0273586769321447,4
0.5213230689556099,-0.2648871617067568,-0.3107960620514837,0.2610139648524117,0.6090343363044435,-0.0588541801014988,-0.0455071475966109,0.0161739310939849,0.0367956114100563,-0.1596785724169248,0.0038267261607136,4
0.5264254687816295,-0.2751387804155918,-0.2883761124928852,0.2219800432145214,0.6187459167372754,-0.0913210189905661,-0.0774035712083514,0.0023836176190632,0.0532821483537923,-0.1614050588416034,0.0077343860132958,4
0.4694581123942902,-0.2853319719187205,-0.2490553021593142,0.118792472374825,0.5838185778795564,-0.1418909218412243,-0.0895049561640817,-0.0201243683550171,0.0497496054392783,-0.1510574128783537,0.0157664136427669,4
0.5315135483215991,-0.3090853022741635,-0.1653825166035845,0.1105968182096554,0.59784209827504,-0.1728265140432965,-0.1797770706951952,-0.0419444673962543,0.1055108505886466,-0.1546407497433728,0.0278569479795788,4
0.5274764410709846,-0.3260586671074693,-0.0209026075561417,0.0870414230813502,0.6358498711885279,-0.2261920190473961,-0.2518198679747883,-0.0460815913905159,0.1249183347586575,-0.1430810183668199,0.0705731253909421,4
