dim_0,dim_1,dim_2,dim_3,cluster
-0.3050338274651397,-0.2805178177500956,0.2912304397234228,0.5573689441291195,1
-0.3318341986126151,-0.3033297619452617,0.316101472859586,0.5931322687676198,1
-0.3104972785138793,-0.2848314883942918,0.2920503950254725,0.5314879123778193,1
-0.3567206224268699,-0.3223122543221321,0.3358955188396536,0.6137452680412019,1
-0.3323234133525427,-0.3046180580285517,0.3071356091240911,0.5493972290029824,1
-0.3408204908040382,-0.3124443110847724,0.3149847448745929,0.565706411093717,1
-0.3259377185441968,-0.2987926541964724,0.3013423823800444,0.5377109084406888,1
-0.2831996276991861,-0.2628379954620083,0.2643365014358947,0.4575443361125813,1
-0.352042731002012,-0.3191096135025155,0.3312858621982603,0.6153608970274462,1
-0.3353960745584712,-0.3028595818369471,0.3191341358853637,0.6007335734642535,1
-0.3745799545179416,-0.3366273245020853,0.3512060473451306,0.6454598093371403,1
-0.3078114019186345,-0.2824732571963828,0.2939200953735914,0.5610681395619592,1
-0.3252227676687396,-0.297958997713125,0.3103794657130496,0.5812194328769884,1
-0.301092754695786,-0.2768627869495386,0.2840348670994206,0.5187308986136996,1
-0.3513579727416036,-0.3178391940327178,0.3273471060914732,0.595216280651342,1
-0.3465783328553318,-0.3144787319318971,0.3219742709117176,0.5806824648011063,1
-0.3373740473877534,-0.3087516548079125,0.3121663087118155,0.562049923327219,1
-0.3160096915631155,-0.291680793863491,0.2911185868814707,0.5157752841800469,1
-0.2775928604694831,-0.2579378200584626,0.2591632950949183,0.4473331539239055,1
-0.3583620484197087,-0.3224424680657581,0.3337679744224416,0.6151879327719656,1
-0.3365867336723774,-0.3045615179200718,0.3207447452138369,0.6045815036265261,1
-0.3725597121171491,-0.3347400606466306,0.3488834501960176,0.6390348332934704,1
-0.3116070577403259,-0.2854706191063935,0.2973924279999221,0.5660183532283067,1
-0.3433172828878473,-0.3119646401985819,0.3255566375150313,0.6054296565237796,1
-0.3077966125108612,-0.2819509759536313,0.2902432718882722,0.5313936353776321,1
-0.3561693782608336,-0.3214139094563967,0.3338453736483688,0.6086480663768897,1
-0.3652021885572785,-0.3302462561528,0.3406427855576526,0.6190743475748478,1
-0.3235807344044675,-0.2975342116468689,0.297423967144335,0.5385204096146251,1
-0.2844727661888509,-0.26686998705956,0.2571170192078126,0.4529011854675125,1
