dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
-0.1418797832167696,-0.252751024515512,0.0551037972835933,0.2638547803191348,0.0951001417322035,-0.0846228902041548,-0.144468306637331,0.061165075536519,0.2194058433431019,-0.1108293208468541,0.0410161134986154,8
-0.1494525562561904,-0.2574033662546092,0.059336394010933,0.2609429409189228,0.0974109808419261,-0.068044706035334,-0.1401833651472322,0.0606543129395297,0.2230715034415885,-0.1096906604756389,0.0349328983593818,8
-0.1507386382363363,-0.257690442083221,0.0374608049009758,0.2600270269012992,0.09566813343376,-0.0202939317802713,-0.1025245175352106,0.038862374542497,0.220978282028758,-0.0988344819627185,0.0266295217798007,8
-0.1640785037261143,-0.2666239618385164,0.0429762984984995,0.247747463157666,0.1065752837535818,-0.0302140280260635,-0.1178122239954795,0.0810348647584982,0.2107814611913552,-0.0934933140514295,0.0337514152800296,8
-0.1547202166858921,-0.268293210784383,0.0473655147643583,0.1949115837940125,0.1230038540027267,-0.0246290427766295,-0.1180737022410431,0.0977168903922157,0.1983341462564301,-0.084214491046789,0.0334781483514972,8
-0.1509011101909282,-0.2657999499307495,0.0467314086314409,0.1880453190401543,0.1307177463578595,-0.0259216555857665,-0.1224673041233112,0.0975931578803142,0.204236622655781,-0.0853279427315792,0.0331594747389326,8
-0.1575434486848501,-0.2713493166470561,0.0435217840974808,0.1691198483727118,0.1439492065531428,-0.0313971570383665,-0.1029171908871732,0.1238985937659839,0.2026778372197714,-0.0893190581586192,0.038632807594847,8
-0.1566955636803575,-0.2730695062225867,0.100115831507815,0.1380727227361525,0.1315822944530693,-0.0650289889520822,-0.0985677139594568,0.13964243917357,0.2023599073041525,-0.0962956325765099,0.0454415380135615,8
-0.1548237140780685,-0.2606430290816316,0.0303376660836498,0.2212433389936086,0.1394081287622406,-0.0452776407760075,-0.1130815087282087,0.0938686305538661,0.2218844846831144,-0.1086977401262644,0.0357182087822211,8
-0.1591909592236114,-0.2578243696310748,0.0404152343223218,0.2538930841397073,0.1204063186757763,-0.0637759188926696,-0.1333744656336346,0.089963582858184,0.2088916784927896,-0.1118933036631978,0.0353472626722864,8
-0.1663692929517086,-0.2686901768516256,0.0298201970424431,0.234769231161499,0.1159195732194414,-0.033464179145349,-0.1190728273771052,0.091490323066462,0.2185774047102273,-0.102432787428115,0.03541055828435,8
-0.1449922816301888,-0.2543157617461429,0.0538213243463751,0.2635615148839275,0.0951694711563534,-0.0817419571466765,-0.1454424577978358,0.0635147894233346,0.2209111538573378,-0.1109688870468577,0.0400772280808465,8
-0.1487894675373005,-0.2572018546897387,0.0615220707244469,0.2675157146100704,0.0945831964042106,-0.0682418477836379,-0.1306267474848452,0.0542277587477687,0.2225733245382821,-0.110962744005514,0.0343949690032644,8
-0.1491349265775967,-0.2556602060009182,0.0358600597615525,0.2634222262113124,0.0969402042883941,-0.0207848115758424,-0.1000543224646027,0.0363818428399237,0.2215286340717271,-0.0991301483600312,0.0265959320670102,8
-0.1602499966586185,-0.2657673780005977,0.0399235482625883,0.2321735778879007,0.1096912773962716,-0.0267325110894203,-0.1232500312948998,0.083286341999441,0.2036708332207402,-0.0906323190028272,0.0324759788777967,8
-0.1631476805031178,-0.2696621382085752,0.0347370316157802,0.2120048042964601,0.1230379316212814,-0.0190199061270303,-0.1185084740760248,0.1001529835830454,0.2028472489352879,-0.086536192077737,0.0328559919182108,8
-0.1534210075255393,-0.2662511198304523,0.0410578601880972,0.1912353273581789,0.130897047594916,-0.0229493204402978,-0.1225613043817978,0.0998786223383136,0.2046453850441216,-0.0847206361004502,0.0332586802918217,8
-0.1512224062345791,-0.2698336078795248,0.0551214648658201,0.1541152233214413,0.144307876518194,-0.0380488464049962,-0.1045944399951208,0.1240560133263637,0.1989562488031812,-0.0881684154545945,0.039396920334103,8
-0.1577307082660927,-0.2739442167111778,0.101189234192329,0.1361711512519073,0.1307862018760499,-0.0646505274798401,-0.0963406352684831,0.1412869884301772,0.2018784311852241,-0.0958036093870104,0.0454666751925384,8
-0.1612354460335228,-0.2638999073960202,0.0197517291078218,0.2130577603869333,0.1423608576763347,-0.0338457384875284,-0.1247060186584236,0.1040589624792185,0.2119796277321984,-0.1038941570350099,0.031046125492942,8
-0.1564731149634631,-0.2567565126162523,0.0429599746714385,0.2564675991055783,0.1217227064284692,-0.066567300058029,-0.1304732933895566,0.0864634061139023,0.2093742906418925,-0.1123034600886971,0.0356089447739322,8
-0.1690475112232847,-0.2715730702807239,0.0293397337997413,0.2367960408201154,0.1101354364996869,-0.0329480327969818,-0.1126282391938767,0.0915492968290553,0.2175595579875202,-0.1029406974166762,0.0366421781421147,8
-0.1473076627891176,-0.25613974904991,0.057059702308522,0.2614827782489592,0.0940667796887952,-0.0830993507982696,-0.1459479389899809,0.0673120134169259,0.2190615627642851,-0.1113017397612704,0.0401555190648334,8
-0.1566076948207599,-0.2621403529812535,0.0507725019923452,0.2660879297080047,0.0951665469764778,-0.0579184561041467,-0.1324432111845995,0.0610686739101329,0.2203254905712152,-0.1098856600547275,0.0322663476986384,8
-0.150715715856973,-0.2559157018613773,0.0335988584445107,0.2678900416757971,0.0951911745511912,-0.0222518830537884,-0.1027834172523846,0.0375051431626692,0.219892702280296,-0.1001213468715649,0.0272503078428732,8
-0.1646505424143552,-0.2675814591888834,0.0409290361017086,0.2419593305041577,0.1058074281028713,-0.0292803902994904,-0.1201961397688393,0.0838767218964718,0.2078516046076161,-0.0931516858630785,0.0336632755290646,8
-0.1631909086996653,-0.2690354388519858,0.0336034300950115,0.2226890636583353,0.1231023885057293,-0.0237592646915183,-0.1174864760046701,0.0964483687413745,0.208048470320501,-0.0904535712200726,0.0340415269435628,8
-0.1464434135029276,-0.2617571874732772,0.030001895850774,0.1860510469028005,0.1369883467790083,-0.0195917623560996,-0.1228497031758872,0.095659103107094,0.2005058943026341,-0.0834059677541525,0.0324607799094388,8
-0.1358405430250732,-0.2637313332148894,0.0503986909863845,0.1297633389096221,0.1465256547671354,-0.0365311291455674,-0.1016738261076828,0.1142066649317559,0.1890344456083888,-0.0861751507026922,0.0390399834357286,8
-0.1564674287975506,-0.2735100920512365,0.0950610276891724,0.1340554664007521,0.1357187289817134,-0.0606594192176259,-0.0944765478382201,0.1411838919338896,0.2023527031386385,-0.0945621759943699,0.0449253345541412,8
-0.163694760144363,-0.266063396908913,0.0329602897992479,0.2230966479271565,0.1361682212127783,-0.0381501712513228,-0.1129668681231592,0.0982466600644753,0.2179663563641353,-0.1070509617820962,0.0314209615686305,8
-0.1517074595933736,-0.2539475817412774,0.0509138367883258,0.2549134129890474,0.1261731324574353,-0.0697354664994354,-0.1289829829210201,0.0819315424862507,0.2116077462910479,-0.1126343867148224,0.0346834691119284,8
-0.167848886050099,-0.2708887807349168,0.0335219367633639,0.2409803419308385,0.1083679275141358,-0.0332334589975423,-0.1091526987810388,0.0863553691490437,0.2197600052523011,-0.1031946205756833,0.0363489479665576,8
