dim_0,dim_1,cluster
5.918021163548793,-0.6812615462760007,8
6.615838318124451,-0.6456800024355428,5
5.796516860970605,-0.5587407058617208,8
5.962062535109079,-0.4583639200448881,8
6.77363655631812,-0.695669279218896,5
6.27006183214004,-0.6977741132210711,5
7.273195662420111,-0.702326362033169,5
7.905688555600619,-0.8075593203194221,1
6.520488326525234,-0.5693047997696965,5
6.971050563747542,-0.4963301253162869,5
6.2428965216993415,-0.441419324345745,5
6.113695805912098,-0.6546324189663597,8
6.727067437050286,-0.6609805199348686,5
5.6998215633327085,-0.5576151738415712,8
5.92509212177279,-0.5130560928804802,8
6.750752827981839,-0.5499643951893619,5
6.324611986328833,-0.6596405819007626,5
7.0736853006538,-0.7969483135417995,5
7.934041821393957,-0.7985650503341553,1
6.591804503908371,-0.4930852246706106,5
6.938008813490066,-0.5339717035660613,5
6.377491484914818,-0.4311630565981772,5
6.229130598877849,-0.6432811311730711,5
6.9546712326462075,-0.5799637025610955,5
5.7376822605759585,-0.5367243106196633,8
5.968860666129574,-0.4587271026275109,8
6.44790369124643,-0.5229723610043551,5
6.077615736073301,-0.715045007524263,8
6.694374507457041,-0.990080845752378,5
7.784546072635624,-0.8030936393606241,1
6.951029785980072,-0.4921796294008065,5
6.882050128479665,-0.592146355447755,5
6.45905573076165,-0.4490977296331941,5
6.346942202832759,-0.6245358554831956,5
7.236702530409169,-0.5434665477514943,5
5.83744558374194,-0.5501781491583909,8
5.9004368835626675,-0.4546115869628385,8
6.253598700931776,-0.5414347945166688,5
5.703987385971314,-0.862119469775543,8
6.921312715351855,-0.8802773666474396,5
7.3083062353409085,-1.1097736399966334,5
7.189167321410173,-0.4695064397737422,5
6.863954397516309,-0.5406500037543231,5
6.5802093123489875,-0.4636277477256085,5
6.346305987720465,-0.595472665698299,5
7.14597273299869,-0.5547280157406405,5
5.741606545486026,-0.5723499852701582,8
5.825357509738322,-0.4720707378668458,8
5.946952914102271,-0.6187090960033911,8
5.525046762500905,-0.9063690581728414,8
7.007840609423405,-0.759692946425823,5
7.361829679618244,-0.7934150007946801,5
7.265863716122483,-0.5090062593337258,5
6.803307034683894,-0.4636417601987173,5
