dim_0,dim_1,dim_2,cluster
-0.141879783216769,-0.2527510245155121,0.055103797283593,0
-0.1494525562561897,-0.2574033662546108,0.0593363940109333,0
-0.1507386382363364,-0.25769044208322,0.0374608049009751,0
-0.1640785037261153,-0.2666239618385169,0.0429762984984996,0
-0.1547202166858926,-0.2682932107843824,0.0473655147643584,0
-0.1509011101909278,-0.2657999499307497,0.0467314086314407,0
-0.1575434486848498,-0.2713493166470561,0.0435217840974816,0
-0.1566955636803569,-0.2730695062225867,0.1001158315078137,0
-0.1548237140780679,-0.2606430290816315,0.0303376660836501,0
-0.1591909592236111,-0.2578243696310751,0.0404152343223218,0
-0.166369292951708,-0.2686901768516255,0.0298201970424427,0
-0.1449922816301881,-0.254315761746143,0.0538213243463748,0
-0.1487894675372998,-0.257201854689739,0.0615220707244466,0
-0.149134926577596,-0.2556602060009183,0.0358600597615521,0
-0.1602499966586182,-0.2657673780005977,0.0399235482625879,0
-0.1631476805031174,-0.269662138208575,0.0347370316157799,0
-0.1534210075255388,-0.2662511198304522,0.0410578601880969,0
-0.1512224062345787,-0.2698336078795246,0.0551214648658199,0
-0.1577307082660922,-0.2739442167111779,0.1011892341923288,0
-0.1612354460335222,-0.2638999073960202,0.0197517291078215,0
-0.1564731149634624,-0.2567565126162522,0.0429599746714381,0
-0.1690475112232843,-0.2715730702807242,0.029339733799741,0
-0.1473076627891169,-0.2561397490499104,0.0570597023085217,0
-0.1566076948207592,-0.2621403529812535,0.0507725019923448,0
-0.1507157158569725,-0.2559157018613776,0.0335988584445103,0
-0.1646505424143548,-0.2675814591888835,0.0409290361017083,0
-0.1631909086996648,-0.2690354388519859,0.0336034300950112,0
-0.1464434135029274,-0.2617571874732773,0.0300018958507737,0
-0.135840543025073,-0.2637313332148898,0.0503986909863843,0
-0.1564674287975501,-0.2735100920512368,0.0950610276891722,0
-0.1636947601443623,-0.266063396908913,0.0329602897992476,0
-0.1517074595933731,-0.2539475817412777,0.0509138367883255,0
-0.1678488860500986,-0.2708887807349166,0.0335219367633633,0
-0.1497906391592755,-0.2579083981760481,0.0544574017476054,0
-0.1607708488731442,-0.2644325178678555,0.0526502088225501,0
-0.1507709928604512,-0.2565145401860483,0.0347627551556638,0
-0.16281196978759,-0.2646679131523813,0.0386811146132703,0
-0.1600182242372749,-0.2665794070679761,0.0382443751417741,0
-0.1322454893747238,-0.2546113876658858,0.026422677134243,0
-0.14516790575668,-0.2681859702711901,0.0526817028721248,0
-0.1329309294100867,-0.261815818953567,0.099510138348955,0
-0.1678787969957979,-0.2697507517451665,0.0380107965005389,0
-0.1553483770357879,-0.255603799550571,0.0400518458494342,0
-0.1666689587787503,-0.269793468742307,0.0348803836019079,0
-0.1516735389875866,-0.2587107814673746,0.0460819950886426,0
-0.1593406989542987,-0.2636504866671013,0.0503018353724554,0
-0.1491236717727697,-0.2564687414393006,0.0402104898022173,0
-0.1606348381282468,-0.2632761216649276,0.0403718479260923,0
-0.1515806489614358,-0.2617731656492157,0.040614412440778,0
-0.1264957648432355,-0.2506702796834152,0.0231056330405203,7
-0.1535587724513705,-0.271455473285224,0.0463542849725646,0
-0.1534646462016342,-0.271285724969753,0.0726511792735119,0
-0.1663113952851294,-0.2701240794651293,0.0466068086777346,0
-0.1598136334355142,-0.2571136158775947,0.0289494713997336,0
-0.1697803193248358,-0.2734265131383691,0.0375983203413865,0
-0.1515657322068076,-0.2579916854086302,0.0431771813439972,0
-0.1538373576066632,-0.2597362511581657,0.0477213289853986,0
-0.1489669685183365,-0.2567549594213449,0.0423303505555088,0
-0.1583961930721178,-0.2640588882312228,0.0453461806293525,0
-0.1479148414781824,-0.2584069923440139,0.0401831825541245,0
-0.1377485960557578,-0.2553171828784337,0.0294082877131312,0
-0.154586894710994,-0.2695792762546999,0.0321494751807943,0
-0.1517729080771815,-0.2708763908962718,0.0612547903096051,0
-0.1590821927673863,-0.2652614352074345,0.0506261058617768,0
-0.158114949985003,-0.2551104865055241,0.0266419441825441,0
-0.1702502247635819,-0.2737297000271381,0.0358317710192643,0
-0.1002424859928104,-0.2299064727258785,-0.0444402883052204,7
-0.162140041274732,-0.2707493259713574,-0.0181481011662882,7
-0.1367227282674234,-0.2576242404510075,-0.0313874598979788,7
-0.132293820592125,-0.2537554455769683,-0.0293487742722691,7
-0.1394620601118026,-0.264894588181096,-0.0055991116434724,7
-0.1245810914730777,-0.2562034803047248,0.0310302162879946,0
-0.1226186843516308,-0.24904235467697,-0.0512035765488989,7
-0.0988628678461758,-0.242835796215363,-0.0147741010551278,7
-0.1128293964245784,-0.2465583379738125,0.036193974385165,0
-0.1106009723232853,-0.241401994935683,0.0261225463261318,7
-0.124307365268579,-0.2533414590140135,-0.0107669175244572,7
-0.0952528120064326,-0.2289262324392555,-0.0343147868040906,7
-0.1599331380007916,-0.2684014815024359,-0.0323963694568043,7
-0.140575846504165,-0.2596426696149083,-0.0339825480270201,7
-0.1344883684375783,-0.2561532448048768,-0.026816635229509,7
-0.1412299554740889,-0.2635997863408124,-0.0237255677096499,7
-0.1212454461518985,-0.2547475918329143,0.0151576945405794,7
-0.138421970563913,-0.2587613904751459,-0.0144485469903859,7
-0.1007015125649867,-0.2418714635244514,-0.0376004367643765,7
-0.1070314458002811,-0.2439171244484626,0.0148202147788878,7
-0.121047465744769,-0.244613098010479,0.0172699191752671,7
-0.1166488257544109,-0.2511320827950453,-0.0067777933880048,7
-0.0890246659945268,-0.2243094653673545,-0.0222475482452596,7
-0.1584465338632308,-0.2664132767615353,-0.0382643965845538,7
-0.1396760540568755,-0.2588598946126401,-0.033099373946309,7
-0.1364448793570247,-0.256683946204586,-0.030885131277053,7
-0.1399228306011642,-0.2621976532063694,-0.0288075449696096,7
-0.1215665833355695,-0.2572626173318081,0.0279790855184154,0
-0.1431538364219359,-0.2615673702604499,-0.0132228441573637,7
-0.1021017152619727,-0.2411462971803407,-0.0578223890216895,7
-0.1031783308726293,-0.2440108736507421,0.0212329672980029,7
-0.1204480765628652,-0.2441174185650433,0.0193252273944756,7
-0.1175514297170472,-0.2472696900160702,-0.0298070032262982,7
-0.078927846279062,-0.2199613163733055,-0.0029866969190508,7
-0.1573335679743317,-0.266226716784616,-0.0321353874359878,7
-0.1408009026266357,-0.2596527693828235,-0.0270144596877171,7
-0.1351626755003988,-0.2542490241824868,-0.0332580819838857,7
-0.1399757469717297,-0.2596413082598936,-0.0437143843223863,7
-0.1292497255549549,-0.2605358404607304,0.0326005016233946,0
-0.1382320923129379,-0.2606229462546245,0.002438360174367,7
-0.0981971724371315,-0.2425402017079125,-0.0421487257621746,7
-0.1095215495057229,-0.2470939542491359,0.0233752612492074,7
-0.112860008922256,-0.2415059712461228,0.0165837769550158,7
-0.1361645606670599,-0.2534909470638907,-0.0381147679474499,7
-0.0753689423051951,-0.2201414987540399,0.0132096996327547,7
-0.1557890552645532,-0.2642282828694581,-0.0348993323217679,7
-0.140520211776491,-0.2598369248371632,-0.0316275742684316,7
-0.1315874668771055,-0.2514855093477249,-0.0325021419319489,7
-0.1397321873866843,-0.2535316131706452,-0.0671214193659589,7
-0.1336689252987357,-0.261439858678159,0.0243456524508016,0
-0.1351262992872915,-0.2594006827107701,0.010607544744834,7
-0.0936244650291365,-0.2405275691767736,-0.0165843936688661,7
-0.11605390232079,-0.2480559828537261,-0.0082564267173287,7
-0.1007436815879358,-0.2351412140777543,0.0019608832656161,7
-0.1346117469413413,-0.2551783735932029,-0.0275482028428814,7
-0.0761686816233712,-0.2188683704461939,-0.0004710781448564,7
-0.1525930451138487,-0.2608284816323141,-0.0358704168396957,7
-0.1442148207478381,-0.2636780345415215,-0.0276633720680425,7
-0.1305762815139521,-0.2506609486231043,-0.0323727320226908,7
-0.131578449669535,-0.2494199984818754,-0.0813917119052223,7
-0.1372539270827256,-0.2621758814638564,0.0014574203775328,7
-0.134875299792875,-0.2574226114893762,-0.0257386499490492,7
-0.0945523316179373,-0.238512625471724,-0.0144870035240663,7
-0.1194845144474298,-0.2430438697149745,-0.0437353125499834,7
-0.0934025024437554,-0.2291282943629223,-0.0298577895960503,7
-0.13156037462522,-0.2546984237711668,-0.03414083865106,7
-0.1623415202028714,-0.2504605183467979,0.0589895103546665,0
-0.1715247954870535,-0.2650872576908738,0.0892218959595993,0
-0.1613070698510375,-0.2649896767359896,0.1238126430213241,4
-0.1560350701946419,-0.2695113424198597,0.129266130227724,4
-0.1511016525049794,-0.2747941272435828,0.1738245273808765,4
-0.1495297409005006,-0.272306084757933,0.1650962557917625,4
-0.1470524166238666,-0.2731137816162172,0.1947454750816345,4
-0.1360306873531921,-0.2618065356939748,0.1543848841442185,4
-0.1437208308530068,-0.2707960159539636,0.1750476954322661,4
-0.1496536903334202,-0.2633020890646904,0.1272795478824396,4
-0.1677915187293968,-0.274716398224374,0.1222500381542395,4
-0.1555000660628052,-0.2455802216423167,0.0673897457101788,0
-0.1712094633521758,-0.2646426200187968,0.0938484846242624,0
-0.1651247829164938,-0.2672249668510825,0.1198431209828865,4
-0.1594101722121836,-0.2717099700569545,0.1393492236121934,4
-0.1510017429386488,-0.2749616881139569,0.1880367599252824,4
-0.1503448463799336,-0.2725382435727601,0.1584163876645167,4
