dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
5.918021163548783,-0.681261546275996,1.7962860997678265,-6.350881519993177,-7.527290881631469,1.7691411817147669,-0.5678793412879484,0.430348031002668,-0.1234750686349649,-0.8007811379032117,0.2776344248433829,4
6.615838318124398,-0.6456800024355357,1.7053733598609857,-6.511740982575371,-7.674609718550554,1.819571902040916,-0.634376903327932,0.5990386764324317,-0.1332770228017595,-0.7891810974405552,0.451264784809548,4
5.796516860970502,-0.5587407058617154,1.7260146225708777,-5.90441595450429,-6.749131010910825,0.9683132584375924,-1.1326568052432835,0.9345334201222923,-0.0434409331346437,-0.7351570028204969,1.1562568962174993,4
5.962062535109061,-0.4583639200448245,1.5092386659941746,-5.982505455356658,-6.879111899762073,1.6756854446283251,-0.8673470826060065,-0.0574390628272154,-0.3667524209947214,-0.5379015894930376,0.3020154462495287,4
6.773636556318107,-0.6956692792189852,0.8095411823405009,-6.0846424516940285,-6.548096941101414,2.5523096612039087,-0.4030796478159615,-0.9378064020410728,-0.4426738853312599,-0.5235610560977362,-0.1734874726122549,4
6.270061832140028,-0.6977741132210306,0.6118145707137954,-5.971133187863319,-6.366852500704017,2.590497315374194,-0.4672016154731158,-1.0076624757570007,-0.3848431944021289,-0.5496231045489979,-0.1525340580073798,4
7.2731956624200995,-0.702326362033165,0.5962345765180478,-6.2184437164167505,-6.628085305617006,3.329580312896698,0.089677481976036,-2.0195854028315643,-0.5509868801167137,-0.4752264280697563,-0.4846810973804177,4
7.905688555600609,-0.8075593203194235,0.5307929649759114,-5.427881888377977,-7.001395377230356,4.848613179324382,0.3834978853035687,-2.7966171062917455,-0.7273640102322325,-0.7156840520779991,-0.9878941457869218,4
6.520488326525215,-0.5693047997696931,1.1674894779007994,-6.51823901600252,-7.112229807422172,2.259450496036182,-0.3078035610797899,-0.8634371906135546,-0.1991377165492822,-0.556514939761487,0.2277694033245108,4
6.971050563747519,-0.4963301253162818,1.6848668347698672,-6.856345133649396,-7.780356087572737,1.988941258281754,-0.3723986509285257,-0.3466585802971,-0.2281732036766626,-0.4555427885988267,0.033232558455794,4
6.242896521699321,-0.4414193243457422,1.2671458412656886,-6.234594703524848,-7.012881141004704,1.798148387470628,-0.5439641471463044,-0.3423772225378668,-0.3877769728581332,-0.5436692006585405,0.2551419041442624,4
6.113695805912072,-0.6546324189663644,1.7628492206059925,-6.455505691579901,-7.619047148136602,1.7783093249012305,-0.5401977053106257,0.4598939255735009,-0.15317828523573,-0.7892815483068293,0.2782882707037847,4
6.727067437050257,-0.6609805199348714,1.9361550197862087,-6.462457359233977,-7.727037913527222,1.7219484009655186,-0.6853830478112488,0.7375037259888754,-0.073182921330855,-0.8070052204339453,0.6248389092441311,4
5.699821563332688,-0.5576151738415724,1.793790707393475,-5.91260360255391,-6.744456206204197,0.9137401856470198,-1.1683136739599953,0.9584934143775016,-0.0102658108337291,-0.7330551426525475,1.2077837275376977,4
5.925092121772771,-0.5130560928804783,1.2372821065154918,-5.943898016112611,-6.655369632841198,1.737178158948435,-0.7872106516576112,-0.2111046056370827,-0.3650004047654633,-0.5106310437151652,0.1690892234748392,4
