dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,cluster
0.3712393853299485,0.6551178038456089,-0.0166973302378404,0.5962020140684277,0.3880495661496075,-0.3554687226454555,0.1131645936117737,0.113138253199283,0.5735558470618538,0.0884836530065139,-0.054440787742662,2
0.3891390044426927,0.6613012340538997,-0.0196971198965573,0.5805070403911711,0.369824544761655,-0.3105695028327189,0.0949431647665746,0.1549084446728211,0.576189538018892,0.0972839603155421,-0.0562386721892731,2
0.39564979360194,0.664612698890549,-0.1334720311983994,0.5501919150045278,0.3026371924369766,-0.1387465374828283,0.0038512359929003,0.2089338622017986,0.5682781800625725,0.0852442657592965,-0.0358014543530042,2
0.4280394705343081,0.6826941496686314,-0.0910548845496985,0.4738411262039659,0.3523634223592282,-0.1677985023954768,0.1528091461589828,0.2189688431671409,0.5330071516672904,0.0541219285546434,-0.034420082410067,2
0.4028695951857015,0.6879537288710549,-0.0380991104773492,0.3146967255021246,0.37866781504095,-0.1559848825849034,0.1986242608435566,0.2369585044984275,0.4990477896264294,0.033032722646208,-0.0490587331175314,2
0.3901542241060966,0.6782343127002255,-0.032249627838699,0.2917887038356206,0.3950224840400526,-0.1698228389943502,0.1911963089183464,0.2408291050697273,0.5141066247404071,0.0365464808925203,-0.0483955478651876,2
0.4121894121002531,0.6994363898451628,-0.0304451588095164,0.2005020138783911,0.4481611237185306,-0.12030774738642,0.2793716484755585,0.2011962841603396,0.5280240228695372,0.0375701480390926,-0.0577554745512445,2
0.415691816690626,0.7143227464822943,0.1898355714138772,0.1718347193038743,0.4677284938506033,-0.1555846508956074,0.3541352316397338,0.1352038030280799,0.5469145214716558,0.0432178815476366,-0.0552131006295015,2
0.4008864336547341,0.6655536449376762,-0.1004371021732192,0.3659838398013237,0.451920654759069,-0.1874180706443281,0.1786487293155574,0.1696143465801926,0.580176713575007,0.0935521440031629,-0.0514978216745272,2
0.4169104030842346,0.6644264168131353,-0.0767041346635092,0.4975749024680169,0.4381384308623917,-0.2736174165548268,0.1888100091817679,0.160906807921415,0.5431387036988522,0.1031766626906951,-0.0470643899340132,2
0.4317992635619312,0.6855502116903862,-0.1169033084225704,0.413480383925953,0.374848187980656,-0.1841192606202418,0.1800806680731265,0.1955954438828465,0.5615253990463083,0.0762689132083273,-0.0412533373001645,2
0.3800956677057949,0.6594687696937358,-0.0232896604047563,0.5921543404089474,0.3845220592176617,-0.3535279027019273,0.1182708793610344,0.1212850015014848,0.5779118301065295,0.0911539984694665,-0.0564900749176273,2
0.3883119622943558,0.6621316390319243,-0.0217913462800304,0.6052860860618939,0.365739233457074,-0.2864319775043199,0.0749639862139641,0.1423948337172778,0.5774207162788793,0.1014258170671499,-0.0545388821814113,2
0.3926736492106721,0.66130668341092,-0.1423835300316474,0.5601713158691161,0.3084444988050583,-0.1340140775408551,-0.0046742134216282,0.2059640522094141,0.5724224614401976,0.0862377662213461,-0.0356539348381758,2
0.416594128150735,0.679523754737779,-0.0863337777807309,0.4284661541542909,0.3504547791351092,-0.1786927485078116,0.1586817261133328,0.2309032419264697,0.5102024949317224,0.0502349986913683,-0.0332411386771604,2
0.426154134005726,0.6916291953438232,-0.0955117701049015,0.3433492544356811,0.3764264291577598,-0.1481704797668611,0.204506161724069,0.2468519266887538,0.5120153992273927,0.0400144427816792,-0.0475002583916498,2
0.3983343944640792,0.6813304704831977,-0.0543768760127514,0.2926052007565668,0.3939220987910045,-0.1660637079105437,0.19869738265887,0.2463029847527139,0.5166724146227964,0.0350368505618576,-0.0497933960497311,2
0.3944722852124018,0.6954553174739244,0.0234948786221115,0.1740108797094604,0.4537124154439133,-0.1347610366668341,0.2827419724697687,0.1920069794916707,0.5180137206729434,0.0330675924874463,-0.0555359054154586,2
0.4199397818517488,0.7187450301943823,0.1938950636660159,0.166201491789649,0.4666690393743518,-0.1484812735232608,0.3608309775856714,0.133785241266339,0.5476070524966005,0.0420145288714507,-0.0547121506900536,2
0.4181218638838967,0.673916906313746,-0.1305816021292863,0.3275397445866322,0.4420444469810715,-0.1984151607788556,0.2067338964906041,0.2122659869647325,0.5465337226012129,0.0912842870081764,-0.0470673210405464,2
0.4087696731788838,0.6606032027509694,-0.070181334577164,0.5080371938812775,0.4455582435929603,-0.2690629217883541,0.1772144061073513,0.1531787371813674,0.5441543368851277,0.103033459058348,-0.0477679491645527,2
0.4400683404206124,0.6945540628926774,-0.121762459866655,0.4193910989795286,0.3610195583202054,-0.1674743970897242,0.1847394645408923,0.1826311411040183,0.5612725181452223,0.0751580488015273,-0.0400759243973525,2
0.3862762485321744,0.6640437844372089,-0.0103660891067752,0.5869379338976032,0.3838987991814153,-0.3547947127037628,0.1322584113844904,0.1200378948146718,0.5723243313289181,0.0917894054507379,-0.0548747482380723,2
0.4083497584050008,0.6729390762457816,-0.0606942029203039,0.5813373913631636,0.3523394983237335,-0.2741030405131592,0.0930599234860594,0.1633476686096205,0.5674238821358347,0.1030451423533549,-0.0531580775275706,2
0.3962386798223133,0.6610813331430503,-0.150101736927372,0.5706208915881725,0.3067073141372052,-0.1440747162093215,0.0023339936349693,0.2033257365757199,0.5667932754067222,0.0873708413569088,-0.0344478139336306,2
0.4294169500493622,0.6852999758740022,-0.0912960808138344,0.4559409901707337,0.3472955317124126,-0.1740529699610105,0.1632650892185069,0.2202615656934426,0.5245506010149875,0.0539487614301707,-0.0329456661413096,2
0.4237153207472908,0.6863964548250587,-0.1038398669999294,0.3715987126783756,0.3828036835311003,-0.1530707816305408,0.1926868922353018,0.2319159351308062,0.5255974192041862,0.046736620647847,-0.0449155651547875,2
0.3796492737033214,0.6703258406852468,-0.0841417576298486,0.2701701797590193,0.4024826058321969,-0.1672121661189116,0.1828118061836413,0.2493177954452118,0.505379167055624,0.0339824665695171,-0.0496946618939673,2
0.3529451899020114,0.6812479682240413,0.0318382883529578,0.1155678615732523,0.4471938990438496,-0.1367528070589442,0.2522058072132451,0.1796243811236507,0.4921104821870956,0.0305034158718791,-0.0521907530199844,2
