dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,cluster
-1.205934457799635,0.190398948011525,1.1706291847147698,-1.8382493392191064,-0.4368407846624041,0.274034253361946,-0.2369488962618746,0.1260501141876091,-0.8086513744302123,-0.8842044844807887,0
1.8960034923351237,-1.6258700090532197,-0.3861761653112183,-0.0512404127952657,-0.119187464336247,-0.0273992941755479,-0.3707101414926937,-0.811293269858583,0.2685133977309356,-0.5398701528201187,-1
-1.2888890386383802,0.2940727962503721,0.7913767868695661,-1.9307232150001332,-0.9615774012063828,-0.164585277876693,-1.014002364784992,-0.2064257022932236,-0.3158212528035832,-0.5381524344941611,11
-0.983515827535986,-0.2298571663941196,0.8550443188398255,-1.459180316940605,-1.184204866758657,0.1659186113620599,-0.0655030525519457,0.1623715361614923,0.8239218558569128,0.5407543585026582,16
2.004529520131365,-1.2620917193939023,-0.062328334104715,-0.1894146768635062,-0.4396924913129351,0.3145395409959364,-0.6897155195112291,0.1655899984735909,0.2361392024943133,0.9825660594572944,-1
-1.7578133164079492,-0.3084819902777575,-1.7118742875277353,0.5358976191601891,0.28464293414657,0.8006672711948168,-0.4135871636947854,-0.0367192497608498,-0.3341075136734269,-0.61878099300547,-1
-0.8381444380599372,-0.2422541913384225,0.7838583711585447,-0.1031333877340522,-0.26411178686116,-0.0035650619750602,0.1925257901060447,1.10523464313912,1.2296179675722263,0.0741283503875075,-1
-0.6835118771849031,0.1090557279643126,2.1589248204278104,1.9254287318222647,-0.2855191734972522,-0.6832402204200229,0.0632838549863464,-0.3011772288753368,-0.4828348112842667,0.0020461527620793,148
-1.6130631795026136,-0.3442423414439209,-1.7373210546760902,0.6582731801306917,-0.0241479886967122,0.7988042868197344,-0.622535103987885,-0.0599013812684097,-0.7354299668294465,-0.9248434394775592,-1
-1.5178146951277922,-0.1419145039036789,-1.853999178015348,0.6117186938176022,0.0137995435362157,-0.9238988492973852,-0.1497893500138325,-0.3504237838439254,-0.1922781573079992,-0.0016186205391344,67
-1.6453318494503844,-0.7873750863833685,-0.9212848947890449,0.4086794959463986,-0.0538252652095459,-0.2675508273418737,1.1690557228452736,-0.4555517234380681,0.5173327383075618,-0.6233699747720084,-1
-1.7788321222248564,-0.5226432071425288,-0.8627003112766425,0.2732017645638028,-0.107353740465182,1.420476083769994,0.6939376408426251,-0.1219941534605391,0.8200514843893417,0.0142265037898924,29
-1.8784712729880684,-0.4911876336306962,-0.9504816366830212,0.5194978653832766,0.0435391713260716,-0.4338596490330856,0.6874911550536402,-0.2806170142920421,0.5353185782615069,-0.9975538185254672,58
-1.6355552311024817,-0.7853901693023202,-0.9486144229081162,0.2917930658085972,0.2271303255808362,-0.2979629276535655,1.2361146338923226,-0.6880649813033312,0.4638099479843771,-0.3984059494363399,-1
1.7527635949131275,-1.5662269055468103,0.7322383464566606,-0.2077527450688229,-0.0825111678404279,0.8271958441562449,0.2090232577844827,0.3682696884784262,0.0707921182783564,0.4722261803961856,137
-1.1388946989639084,-0.9356780133272335,0.2181049865489472,-0.7451904026281514,-0.2029488310564722,-0.1082929700135856,2.008959241752065,-0.0194892761319223,0.6233197320164866,-0.0896600874680842,52
1.3353650890474955,-1.9521172210208233,-0.0679882321147165,0.1620366751281169,-0.0099682276725095,-0.3989624701775547,0.7532268728667664,0.7904979192808739,-0.063179306832408,-0.1506896017561121,-1
2.0080284851343277,-1.5089568283165218,0.1636675461830214,0.0295819941351685,0.0230897033790987,-0.4309442191219805,0.6328458257633552,-0.2681974457400052,-0.4499781074579195,-0.8496504309918375,123
1.1414028929183049,2.5330874529537057,-0.6062648100201901,0.3451319228457467,0.0980423952838079,-0.3077611348008885,0.4290254690430848,0.1165238052787777,0.2199212412957974,-0.3404850307263379,205
