dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,cluster
-0.0047106023816145,0.0012470847888794,0.0137882553219224,-0.000997492248954,-6.131035002342785e-05,7.967555708327202e-08,-1.6687349518193093e-05,0.026178979593676,-0.0626611483789667,1.8747406575287036e-06,0
-0.0219413627006307,-0.0326376994460691,-0.0166135765749924,0.0003085699323807,1.5481784877407712e-05,2.9559196993452764e-06,1.1803112059100944e-07,-0.0069416839010744,0.0057992261606277,0.0219263206071406,101
-0.0047227536724795,0.0012516067791444,0.0138396010741169,-0.0009992156105056,-7.18175761758416e-05,3.2964278881942613e-06,-2.3150052960415425e-05,0.026246591315025,-0.0627720405316771,1.8568680639071816e-06,15
-0.0035533342684568,0.0008733401208887,0.0078835919086315,-0.000374622987009,-2.8393712568478832e-05,-3.702496535175264e-06,-2.6730051743927963e-05,0.0090059003589272,-0.0110678705416276,-1.4887641712831157e-06,38
-0.0219429211689203,-0.0326367389935363,-0.0166126846993114,0.0003065263955097,1.3111608929395995e-05,4.928594157453682e-06,3.8397165673415715e-06,-0.006940220830958,0.0057963159190917,-0.0618918233934124,117
0.04398839884217,-0.0026835699694141,-0.0087514129405438,-0.0307996128506275,0.0034774110356961,0.0551202115340917,0.0665956994499523,-0.0064211231525175,0.0036067592135835,2.7879571870893412e-05,214
-0.0028553513442671,0.0006747267003666,0.0055548270769539,-0.0002580131470601,-1.0066548978022016e-05,-3.456334876671384e-05,1.2482103929626048e-05,0.0054302218391122,-0.0058939373653848,-5.994039599314258e-07,-1
-0.0070030983919909,0.0021977102249512,0.0580171961368313,0.0013046948817736,6.520714723585307e-05,1.0505175706658032e-05,7.520761059176083e-06,-0.0264791866386974,0.0159620413035425,4.791705421794152e-07,194
0.0439884763599796,-0.0026844523381778,-0.0087578209700979,-0.0224150658296589,-0.0618801056541594,-0.0088904314956299,0.0634505450690197,-0.0062191203528215,0.0036131963400773,6.3793967471202215e-06,233
0.0439897601232869,-0.0026864191615165,-0.008809848752463,0.0751228403983206,0.0358949399797358,0.0391506970294265,0.0007177894243822,-0.0007179896267987,0.004418492499622,2.877872916737468e-05,243
0.0439696433894725,-0.0026846534419563,-0.008665774627392,-0.0193147556612502,0.0189088164252508,-0.0878086411025492,-0.000846865883196,-0.0052238036566408,0.004108055048178,-2.3703312225323632e-05,263
0.0439235860804266,-0.0026660721193916,-0.0083840759697716,-0.0832159628144271,0.0294807837068637,0.0248641820034886,0.0024316184510593,-0.0067812040374307,0.0048953428063735,-1.6438032530471644e-05,-1
0.0439786285857906,-0.0026823480171174,-0.0087146676014908,0.0245896477135744,0.0582622184765665,0.0064596431482942,0.0664625389375296,-0.0029094929980205,0.004309114035136,-3.606437347435219e-05,259
0.0439712135625835,-0.0026852353190327,-0.0086782287804051,-0.0193097215783439,0.0189092667882123,-0.0878084628313908,-0.0008469167320904,-0.0053130311517441,0.004035086044796,-2.3716628477895033e-05,263
-0.0219440802753797,-0.0326379384137973,-0.0166098141315399,0.000305464610601,1.4080434904507442e-05,3.1840519532695647e-06,1.7051022949802262e-05,-0.0069288950880707,0.0058036870307588,-0.036687116137789,-1
-0.002446530851673,0.0005895741183101,0.0047683592797171,-0.0003332657708683,0.0003283096245324,-3.760481449508186e-05,-9.194180176346986e-05,0.0050021040229685,-0.0042177526357269,-2.741478608767587e-06,54
-0.0219361019254571,-0.0326386846798387,-0.016613053014098,0.0003076882153452,2.4008874916916017e-05,-5.515246077418236e-06,-6.354873823168231e-06,-0.0069321222357897,0.0058087273105404,-0.0027551074714639,-1
