dim_0,dim_1,dim_2,cluster
-0.0047106023816144,0.0012470847888793,0.0137882553219216,-1
-0.021941362700631,-0.0326376994460688,-0.0166135765749923,-1
-0.0047227536724786,0.0012516067791442,0.0138396010741155,17
-0.0035533342684564,0.0008733401208883,0.0078835919086303,44
-0.021942921168917,-0.0326367389935365,-0.0166126846993132,-1
0.0439883988421757,-0.0026835699694146,-0.0087514129405458,-1
-0.0028553513442648,0.0006747267003663,0.0055548270769538,59
-0.0070030983919911,0.002197710224951,0.0580171961368312,88
0.0439884763599787,-0.0026844523381784,-0.0087578209701023,171
0.0439897601232871,-0.002686419161516,-0.0088098487524623,187
0.0439696433894722,-0.0026846534419592,-0.0086657746273937,-1
0.0439235860804266,-0.0026660721193911,-0.0083840759697723,-1
0.0439786285857906,-0.0026823480171192,-0.0087146676014904,-1
0.0439712135625834,-0.0026852353190353,-0.0086782287804044,-1
-0.0219440802753799,-0.0326379384138004,-0.0166098141315375,-1
-0.002446530851673,0.0005895741183103,0.0047683592797161,66
-0.0219361019254571,-0.0326386846798387,-0.0166130530140986,111
-0.021943864083173,-0.0326377248053935,-0.0166121854279959,-1
-0.0177793098912067,0.0439099791095226,-0.0193499405382009,-1
-0.0219441313159695,-0.0326375963454582,-0.0166105911030549,-1
-0.0047227285979749,0.0012515933272234,0.0138390405924838,17
-0.0070036229561141,0.0021977176393986,0.0580166055886971,-1
-0.021942173397197,-0.0326378388589412,-0.0166123370559098,-1
-0.0177795261519685,0.0439094765152461,-0.0193504372625699,231
0.0439788948299036,-0.0026977054471793,-0.00877368757297,-1
0.043986314249975,-0.0026893209715249,-0.0087792220566436,-1
-0.017779520907775,0.0439096137719736,-0.0193503161942844,-1
-0.0047100067086999,0.0012469236215164,0.0137855357929673,1
-0.0177792358077715,0.0439092827041787,-0.0193506243505498,-1
-0.0177793054809233,0.0439100892658061,-0.0193498171259958,252
0.0439900500699278,-0.0026852307222998,-0.008790141230811,184
-0.0219433206999247,-0.0326379461106258,-0.0166119985855555,127
-0.0022315179496316,0.0006011325123075,0.0051820044230703,-1
-0.0177796598104126,0.0439093331704711,-0.0193505409537684,223
-0.0047447003450294,0.0012572716291099,0.013907801751961,19
-0.0047079964736452,0.0012468214641371,0.0137845307597639,-1
-0.0219379881013927,-0.0326381103539027,-0.0166039260382016,-1
-0.0035570064714282,0.0008741857874435,0.0079049965744674,43
-0.0177796334510381,0.0439093315113544,-0.0193505466940531,-1
-0.0219434094740479,-0.0326375413115903,-0.0166128057357299,-1
-0.0219416088550054,-0.0326380722781837,-0.0166128388656527,119
