dim_0,dim_1,cluster
-13.181185054456,13.297045583095692,0
37.12675480065797,-26.509065131801435,-1
-15.890658464298417,11.158417595293711,51
-12.03848057431012,5.342364162240216,-1
38.86924887089479,-20.082098687319807,-1
-35.58714211503504,-21.85254987639044,-1
-9.74972116213704,4.733469532322357,48
-6.403692619277432,20.63154379162393,-1
-33.62138887215386,-22.448906561118363,-1
-32.92430228892103,-20.731808157818453,-1
-31.865449880459,-22.92018786278268,-1
-34.60619425685723,-19.31350051775179,-1
-35.85128255208033,-19.2532380856548,-1
-31.756534246688645,-23.07957733995557,-1
37.62445499145833,-18.83891757855509,216
-17.68386174014744,-12.92332622791872,72
30.05177360743433,-29.38944824638384,183
39.84903174928549,-21.41103157007229,-1
9.917354565203308,33.852148589273405,-1
38.27758706550176,-16.828822065353293,219
-15.941281986591362,10.980243522669996,51
-1.831356964379109,22.42151138683335,-1
36.026125311809444,-24.355075835468387,-1
11.16857555333922,30.08906790027749,144
-27.119413516352555,-27.13385430133776,114
-29.19813496312553,-25.547720027651685,-1
11.997140714266928,33.07445912033097,-1
-13.339712581495316,13.07877709966644,0
9.463644760398934,28.40205839837476,147
9.580841025488096,35.569653785320845,171
-33.10508068685574,-22.71914735103428,-1
38.27933882282876,-24.862646594883635,-1
-23.828361106661287,-13.47458097943598,74
13.214644914600887,32.41357301042128,141
-16.001604888423376,14.570342288924005,-1
-13.914475305413012,11.190839282955064,30
27.875602057617456,-24.698555042812558,-1
-14.733829909988849,12.51864703297306,-1
12.815189534795229,31.911226074092927,138
40.33309240466034,-22.37870281742557,211
36.09573320582752,-26.824509296357828,-1
45.760521962853375,-14.689864515876144,235
-11.222586172489924,8.163819304060599,-1
-11.316840147699237,7.700247155099993,-1
-32.344087271485606,-23.659073618649607,80
35.65847303587669,-24.780837042023563,-1
43.03572070515635,-17.773440354836648,-1
-8.746244151655134,21.61666337504006,-1
-5.503285913699065,22.81050746880152,-1
9.076281553193132,30.44538193664385,169
38.58552839119865,-23.492974425779785,-1
-5.39906265627506,13.8483432621103,-1
-24.613705255097823,-28.707923722780315,-1
-9.899975302205124,17.791915144052098,43
-16.34196388895133,11.205181203493233,51
-4.126075263948642,22.61991617710421,-1
-14.446360437655157,9.411106910009432,39
-14.8539037669051,12.42655854591212,-1
-35.10593067198347,-19.852839860670265,93
-35.43058392515983,-20.38111111306084,-1
-15.788326990078154,14.65883664918845,-1
-31.12313071914848,-23.722755661213725,82
-14.0735374158038,-4.791353471828719,-1
42.233588982900805,-21.57399579667779,-1
-29.189525330539585,-24.1412285249976,105
-0.8861945261485349,4.690175278011564,-1
41.40381668436616,-18.54032944019585,-1
-9.281608201131084,12.463495967685834,-1
-8.941629299364022,-2.96049809624076,-1
35.99690154247215,-24.64063181811784,-1
-10.843459574369362,10.929743477386896,35
6.43430408219811,10.169859705365493,70
39.899254150132485,-19.348755460291475,-1
-32.30612804635464,-21.496111966784405,-1
-33.9198421771359,-19.72893574076024,89
-10.454199948964936,-2.1017206734823333,-1
41.08294147608616,-20.26591887471503,-1
43.92135839783237,-17.131796724454144,227
-14.73179666874784,-3.3212496881135065,-1
11.188979798343036,32.54650392835516,152
41.837127101879055,-20.0206060414904,-1
42.95535460379975,-20.62669757509247,-1
-33.266718247466635,-21.60229821527504,83
-10.43630577706345,3.5032674684509,-1
-33.38943981204719,-20.267575384808616,90
-10.79313060400378,5.532130997999099,-1
38.68877960155431,-24.954740421158323,-1
-13.43769387524684,11.066573398421786,29
0.0668546721270033,4.276169755543088,-1
8.88984679339538,30.630775375539983,169
-11.214535499605072,13.745156968317556,-1
31.857525841619086,-31.01602217250321,-1
45.46013759380392,-18.450964129745916,233
9.942753256079662,34.33104317656491,-1
-15.174068728084078,14.312592343851517,19
-32.13192158192284,-23.061049045520576,-1
-5.054900426071715,6.614947732460242,-1
-10.411890618829297,10.028194573424988,36
38.87291910746429,-22.28440370977132,203
-29.962363773929606,-25.7548351194146,104
9.972311223098158,34.27728045019722,-1
-17.66789393853373,-11.732983351555218,72
-29.68096157761006,-23.848557502017066,-1
11.411305730136649,27.04853368982933,123
-33.132535038044566,-21.65812485335553,83
-12.719198788923425,11.68220516776124,12
-32.90623020902159,-20.787530127060787,-1
-12.774124609746517,13.033449283711589,2
11.960404879995007,31.011471208617635,143
-1.679251412868114,8.547550050703139,54
-29.48875258241269,-25.72800057245298,103
-14.481425507444248,16.985839173842617,-1
41.40381668436617,-18.54032944019587,-1
45.53800390928984,-18.45635427479114,233
45.46952504097297,-15.847968078467604,-1
-0.8932094268319075,9.419060952214368,66
40.37121930453746,-23.70926185142233,214
-33.544444112350824,-21.35847661214716,84
-33.76252263058062,-23.20576514519484,-1
-2.155964717082524,1.235048398431428,-1
-6.447690753820695,25.69715282727453,-1
39.13534417237205,-21.259987956623966,204
-31.73277955174438,-23.11902431541061,-1
-9.262987877983818,14.434021452344927,-1
-0.7659057900413355,14.866105149870826,-1
-37.22786706478713,-17.66297901500919,111
-35.193765824017284,-20.210796754050914,93
40.91386192857399,-20.38458853054771,-1
-14.561384885519235,14.14622182616864,13
-4.776857841544925,24.966045130854265,-1
-8.747152039476125,12.643516299070924,-1
-1.5724600532369637,2.238393887981408,-1
12.27355468534738,34.13092192761224,158
0.2094600196663726,6.761948312350006,61
-13.982499401158575,4.397091520521924,-1
-33.6009944524786,-21.182436508866378,84
-2.90834471775679,23.15464714993976,-1
11.814837061720448,27.99856589937637,124
-9.853692332098683,7.948826986522796,-1
-33.911700569808744,-20.907624264195185,-1
-28.938017906129243,-27.05658209482688,-1
-8.512622780786515,13.81848174513355,-1
39.77621500187825,-22.2590715254474,204
-32.828693764231346,-24.23544321614701,-1
-7.689415079128256,-4.719532626114025,-1
-14.999343032620516,9.87208100692916,40
-7.935489654703995,-3.600025157170692,-1
34.34689527596848,-25.19339799333308,-1
4.010683468533103,11.511977084022597,70
34.17114865046402,-30.32896867567434,-1
41.23859987646895,-23.422439580318365,-1
-27.401160390994264,-25.8669355328543,-1
-8.098672543060362,18.932297204674917,-1
39.44480588333278,-21.5697638496766,204
-35.088058331704524,-22.09617772601321,-1
-30.56719293705287,-25.258157183195443,109
-11.098465879176628,19.26712190348925,43
38.90946439019783,-20.194446495784717,-1
-27.11685100383117,-28.36688965598149,119
-12.584250174882676,3.72197985758065,45
-7.774615943285045,15.883872539035032,-1
43.6604742898748,-16.805150148392258,-1
8.868565649515745,30.377079985968766,169
-13.547047438056673,12.16570176728392,7
-33.7058676601539,-19.703395401955607,89
-13.489056470548936,6.6957398589417885,-1
-7.542212473315444,17.360917847957595,-1
-14.933764992787513,13.677378473476876,8
-14.132249465010595,15.231388489896537,20
-8.509341774765845,22.25076249372177,-1
-10.249143230103728,12.344155566080268,31
35.96079675398017,-27.44103306236407,192
-14.409644172857364,-10.697458098023365,71
-30.74917141863989,-23.07151268451148,-1
10.463806957066726,29.104728297377697,146
11.20173532198038,34.45581903959372,160
-29.997285457055803,-23.46006340483187,106
37.12675480065798,-26.50906513180144,-1
28.70035518226302,-25.918919773436397,-1
-1.6778672690860903,3.5869040715320537,63
41.043962773404,-19.75922230098379,-1
-35.476531387845185,-21.498930254371807,-1
-35.017038973239046,-21.492126650769723,-1
-10.670936738168333,9.763132246659008,36
-11.318267948737526,3.3795325007504955,-1
12.699859286693751,28.65426628399982,126
38.184251982666034,-17.39613631187969,219
-14.696135658675985,12.04752943715715,9
42.89272279723348,-17.37484627341044,-1
9.779793954459064,34.030480122076895,-1
-5.834203205526768,23.732050020708567,-1
43.35136340999992,-19.74937128092925,-1
-36.074449183243445,-17.604297725208234,100
13.797983048725577,32.49013804111172,142
13.434533335099552,3.0521652474270486,-1
12.463260660827885,34.008858213807216,158
-11.620547710461056,19.84499517793002,-1
-35.85041606627553,-17.858332004177957,100
-7.450152081477032,12.89700352051993,-1
-5.837028101227194,16.94512600929048,-1
-31.468525003680934,-23.11405605688042,78
33.24822469920032,-25.28978444163837,-1
-32.81928256503614,-20.950118841679974,-1
8.381933512025716,32.16023525969563,166
-9.134737111903128,20.030996951775588,-1
0.0029529780696245,4.569955791146997,-1
-31.45622481401144,-24.19246549008408,-1
39.21807365228664,-21.268033757244552,204
-14.768521651086443,13.116938932090036,4
11.34658451441031,33.031946783820096,154
-9.946796424020484,12.918744721254829,31
32.00051712875744,-28.39559082063124,-1
38.05629087097995,-24.2517898319513,-1
-7.845883014235488,20.386890797335862,-1
-35.202779905948944,-20.63788532473101,97
-1.1258473135328757,6.109792653712443,59
40.47707704466481,-23.801495400647788,214
40.95830247215463,-21.21673598183281,-1
-2.081513768284496,22.857318326763902,-1
37.93407538498072,-27.03370353199029,-1
-0.6669279397485255,15.429028360084212,-1
-7.950537435141681,21.177004137184674,-1
33.38930867078115,-25.090750833879497,-1
9.176784521408884,33.9655946198142,-1
34.74564824120143,-28.70090024447017,220
-9.058206035633653,-2.260018913885709,-1
-8.446347765674979,22.899319817568,-1
37.02465796695645,-26.02278126540269,195
-5.533374517130685,24.0921619850334,-1
13.549799984546912,29.168330979879684,127
-5.677916472551691,21.202163412309208,-1
46.90019967136697,-18.302251880570907,-1
-9.67735120374127,12.922094984487734,31
-3.5619702526748687,12.99481252886206,-1
-27.44369351384024,-27.97525349715949,116
9.436287822170708,35.66572341165469,171
13.428769778475573,32.1961233786657,140
-13.141196407246795,10.144740454008542,32
-33.55442939995365,-20.96083399337262,84
-31.678270542730743,-22.89778169580647,-1
-13.424500122456696,11.2332638882049,-1
11.16676327724357,34.93455084254161,160
-34.45210756049911,-21.46713779163214,88
-13.308024715517314,14.15052819966547,17
-11.927835167564798,12.60769080821042,6
0.2094600196663746,6.761948312350006,61
-29.331477193708803,-25.61650061980679,-1
-22.866033103630546,-13.716539328793411,74
-13.81286655505546,-4.014660391365864,-1
36.81217070660181,-21.041651305590708,201
11.793075406371408,28.085777746135832,124
39.89457905648658,-17.867024566835248,-1
27.87782313531341,-27.57771008035719,182
39.56326409839525,-19.8679512927869,206
-9.126409391886597,18.69120738089259,-1
-33.40604729562886,-22.463206372637323,-1
32.96159205819861,-24.632788188220736,-1
-13.095216377544538,4.725921839689537,-1
40.05377711988533,-23.107366241353823,213
-4.284504105427525,19.63278722766337,44
-12.505062198314524,9.495082332882047,33
34.97504861425381,-29.228375918739136,220
38.37931492636696,-23.375636308758622,202
-35.50057806933389,-20.28984561447615,-1
-26.999661801955163,-26.65450315722717,-1
42.21834603156173,-21.231261767496868,-1
-4.235686110732544,9.118477785434182,-1
-8.288742156970773,18.67122681228308,-1
-9.849556978283283,8.043431870683632,-1
-32.156243952357215,-22.806121759307032,-1
-5.8270499313788,14.324094829065697,-1
42.905469936714056,-13.103538537905154,-1
41.29315273217452,-20.362950093672357,-1
45.74281626677619,-17.611153555950924,234
42.67316156488096,-17.16071412254658,-1
9.806770713148174,31.027854371667043,167
36.30992057438095,-22.58536093922265,-1
-36.13971011547682,-16.164968985416643,-1
-9.0966684541991,14.196532962980475,-1
32.64899222627087,-24.36171505311341,-1
-1.8251093968989047,16.401294421862517,-1
-31.91266215383104,-23.72540583894012,-1
-10.076764575522947,3.4708474270957828,-1
-11.42849340604181,4.752704756782917,-1
10.524478238402503,34.22333591542967,-1
33.96930019444368,-24.8342619618718,-1
13.550034480555327,26.574411170356065,178
14.864211172234036,30.68089278875473,134
13.004404801878314,28.91717141019128,126
15.14317581205628,30.78280569169416,-1
-12.061164833801588,13.017326694032285,5
16.697318745388298,29.15515783417324,176
39.33043272273571,-21.366391392932044,204
43.96346823543434,-17.720589253430525,-1
38.36017555928461,-24.868843201787527,199
-35.24108590200964,-18.48969441824121,99
-1.449292007936659,1.9210694189482669,-1
-8.764757742348115,3.362986280219433,-1
11.995789122936085,27.794043774161064,-1
41.25370360551576,-20.264233144182,-1
-35.292312500050606,-18.396207889862254,99
-29.312127985288843,-26.30750216755652,110
-8.230441695996426,15.214697960160548,-1
-27.37963734291801,-26.44627889289704,-1
13.404469241463469,32.289123395582216,140
15.823673083020662,24.60082097163708,181
-27.90924519835703,-27.511000186237155,-1
12.358695411228483,33.54462190612946,157
10.59566030216395,32.63372453439819,-1
1.5128744380109351,4.5193395987750815,-1
-33.43561767678919,-21.92366068156397,83
10.43049016260353,29.35539678642114,-1
-13.005583197782595,6.933197083878194,-1
1.0101334337263963,10.208927522960147,-1
-14.547449895853832,6.517651415170272,47
-11.516144615388084,14.913339558873291,22
11.16442492655752,32.78323168579504,-1
-0.5585630219303152,7.389181132706458,57
37.49983670641312,-17.961296149435764,-1
-12.52109437047729,9.708299172207582,33
42.6485592793495,-20.98736768994602,-1
-12.889094392605497,11.476421876569,12
-10.163928729495296,10.379351788309858,36
-31.01018853663816,-23.80934169846603,82
35.40922093168866,-25.085181134505675,-1
-0.9551060910406368,1.8910300419564237,64
10.812000689700742,34.4518927430917,161
11.008430719390931,32.72369250625465,153
33.00394793587275,-27.29551459811433,221
47.24862215146011,-15.927289923650916,-1
-11.27902281025854,14.012573682564044,-1
31.84690614342233,-23.817642556155736,-1
-27.153062697492743,-26.76317640871901,-1
-13.255188548342206,9.940307937141752,32
-9.416967717272788,12.358801625706604,-1
-18.588161664277568,-12.04641089239477,73
45.96614327281132,-19.430856212866217,-1
35.78454452903238,-26.53109865730104,-1
12.721099833868738,31.23372507150807,136
36.53737040234945,-27.584743466355185,192
-0.305709693786194,8.932477160726062,56
-11.90050901898119,12.050769924537772,11
14.619624001432747,26.964332065286765,172
9.262006142252185,32.60984614928602,165
0.2094600196663729,6.761948312350001,61
38.13273001271075,-27.564277119284448,198
-10.97643026500269,3.744776790872901,-1
37.34948401778643,-26.002335718045668,-1
-33.831344257321035,-22.148356749794445,86
-28.94705470074307,-26.233623743757303,-1
-12.505062198314535,9.49508233288205,33
-12.882399317065865,11.80435900429665,12
40.55103239868726,-22.50587245863324,211
41.10106863049577,-19.115296502580005,-1
-33.97686996429282,-22.35747614177198,-1
-7.4760895513685695,18.775908654427717,-1
13.682881323405404,29.92826554295735,128
-1.5914348276631216,3.171538529797405,-1
40.63157966770798,-21.510509176160458,-1
13.502533337061411,29.494385746502747,127
-2.4144352252492967,3.974329618035011,65
-13.504273056574672,1.8503012293348864,-1
-1.6792514128681093,8.547550050703148,54
