dim_0,dim_1,cluster
-0.1734555601260609,0.0204241294351052,0
0.2924681009519717,-0.332490251141286,167
-0.1929359849958013,0.0403307554888398,-1
-0.1427061950022718,-0.0244335065134906,-1
0.3197500872813075,-0.2898245150623753,-1
-0.3522000522051828,0.0119578709629354,128
-0.1316218594549716,-0.0327984779826042,-1
-0.0872697686891231,-0.0055812320581953,-1
-0.3339778368643465,0.0061534004740286,119
-0.3171738988055584,0.0331964980559964,152
-0.3416807173619932,-0.0635521103103669,140
-0.3581894024832648,-0.0261699150519716,126
-0.3688803329218931,-0.0193567259418961,132
-0.3406130587176624,-0.0634342402519238,140
0.2860184295644411,-0.3405433847097208,168
-0.1699959311628263,-0.0828363500353399,83
0.2108885605726588,-0.3683979799782048,158
0.3159305809795204,-0.3285346722518886,-1
0.2689813914712601,0.4634817491635363,-1
0.3048284500990107,-0.3056527220407317,-1
-0.1931788197552213,0.0401875027813544,-1
-0.0464601344949228,-0.0140034406894861,-1
0.279887202492201,-0.3330006238524116,166
0.2768544696228253,0.427357733544233,-1
-0.2970767801487007,-0.07876431608163,92
-0.2946960687433087,-0.0192458079519998,136
0.2899883466337364,0.447657074633427,259
-0.1704174436508697,0.036062931507379,-1
0.2577497661163624,0.4306378253062326,247
0.264786225821677,0.4730720374270817,-1
-0.3285377619604545,0.0048757833330751,120
0.2966543754510352,-0.3468722285156243,163
-0.2113244399526757,-0.0546738075678963,87
0.2974906695975515,0.4262885416353655,232
-0.1976724575045743,0.0386584065753958,-1
-0.1682287140016943,0.0479577211402628,-1
0.1922253858508957,-0.349840639402842,-1
-0.1621343423896177,0.0142993354222298,-1
0.2937977212531703,0.4256968441428223,-1
0.3203056387090123,-0.3288778939850115,-1
0.2731776410903141,-0.3544112485327916,-1
0.4014316284834188,-0.2484723183642229,-1
-0.127986887181224,0.0451338393159849,55
-0.1329519832804083,0.0368752886422548,-1
-0.3254149484364339,-0.0102328113093437,-1
0.2739904364936192,-0.3341949365750618,-1
0.3953030310942547,-0.2100900808381511,-1
-0.102815808991054,0.0150465746895224,25
-0.0845077197229089,-0.0134344970462184,-1
0.2559529458934776,0.4461046091533475,-1
0.3058404924498933,-0.3256076789921906,174
-0.0408099336480238,0.0728328135599254,-1
-0.2613052525328706,-0.056821989382019,-1
-0.1235202578287913,-0.0166356523623055,-1
-0.2023200798243436,0.0295245620878857,8
-0.0567216087604414,0.0156336027069521,-1
-0.1377790464081008,0.0499043480992241,-1
-0.1630762463992237,0.0139584327421546,-1
-0.3381197985343264,0.0384845890880914,149
-0.3468193028706193,0.0276684315481328,-1
-0.1923192162633679,0.046436338884532,42
-0.3228448026544501,-0.0311129938682278,104
-0.1632606684149051,-0.0222823372544316,-1
0.3531665449789626,-0.2950770941284113,-1
-0.2909466462766018,-0.007054605658189,137
-0.0281391755574258,-0.0129062659783158,74
0.3313690660593534,-0.3227265734975236,178
-0.1148269619367885,0.0314224232526262,-1
-0.1145919388022625,-0.0627617200627091,-1
0.279667483655698,-0.3324538958415575,166
-0.117376758676511,0.0732222138522694,-1
0.0584786285276317,0.0033236414141521,-1
0.3230089194566687,-0.3063407558575049,181
-0.3286570713074997,-0.0164197420533982,108
-0.35412098238853,-0.0290685863808375,-1
-0.1203622241060648,-0.0395600645840939,-1
0.3556069982802815,-0.260989999195782,-1
0.3626841249380064,-0.3037878520723481,190
-0.1532041637585258,-0.0167076939206173,62
0.2810363503279074,0.4486144872831755,257
0.3357155237156822,-0.3237003018579927,-1
0.3688750742927296,-0.279293985300267,193
-0.3253334723463187,0.0219055321316355,143
-0.1304696501074482,-0.0133961150792386,-1
-0.3226842007967958,0.0338668945328228,152
-0.1375350851979081,-0.0457976130362935,70
0.3037417259138091,-0.3375996761209627,-1
-0.1688097607389415,0.0382296559322322,9
-0.034345875276288,-0.0538281210907312,-1
0.25274486782447,0.446555690197043,261
-0.1505417513903701,0.0296391139684964,-1
0.2345859924243561,-0.3585310279120569,-1
0.3735855855652411,-0.3192870954204876,-1
0.2650998316767872,0.4597926218676037,266
-0.1910356522703913,0.037247558560113,14
-0.3319123784755214,-0.0327193058916023,-1
-0.0385652000431685,0.0464356556220541,-1
-0.099085771165808,0.0432602529688153,-1
0.296619400006374,-0.349603803264632,163
-0.3089310013384226,-0.0350841749376624,102
0.2658779162544021,0.4598846282059149,-1
-0.1484355807036245,-0.0331802511657288,66
-0.325383241164792,-0.0779225767932604,155
0.2754427079447528,0.4116216261786194,-1
-0.323646501581358,0.0214663106544502,143
-0.1512178211856294,-0.0093026870452497,-1
-0.350867530760588,-0.0540021452129126,-1
-0.1600758462350654,0.0468818980041881,21
0.2854303498734998,0.4327160349030651,245
-0.0531026398047808,0.0095346816670285,37
-0.3118071958024316,-0.0550012997934255,95
-0.1842454451409192,0.0363098505939329,13
0.3313690660593533,-0.3227265734975239,178
0.3741484237850767,-0.3198644143646282,-1
0.392939264560132,-0.2643184808740553,-1
-0.0452764227778844,0.0097883981856465,39
0.3354129495799506,-0.3002619462678921,182
-0.3373983663468006,-0.0085152797907311,114
-0.3398916059791411,-0.0056820621840657,117
-0.0513719084279909,-0.0451156897058815,78
-0.0778489328074238,0.0328079875640069,-1
0.302953794103025,-0.3401482121526915,169
-0.3136536128782692,0.0005286725492736,111
-0.0756272932866448,0.0817047366098452,-1
-0.031022732985819,0.0106586106019938,-1
-0.3655520726196843,0.0298205225547347,146
-0.350396516323841,0.0066640644779487,-1
0.3539125069107313,-0.2593179095182281,-1
-0.1801436593259053,0.0481494747608411,20
-0.0683552561202303,0.013363359051218,-1
-0.1110466440281918,0.0223753619126008,27
-0.0220010807712307,-0.000297646312245,85
0.2904897415232546,0.4428067768659763,251
-0.0298642890472538,-0.0165746222018425,74
-0.1649670653741003,-0.0057304780419303,-1
-0.3291908876807113,0.0221964493292301,143
-0.0547545919036336,-0.0057272326007901,-1
0.280699293861044,0.4103104613102754,-1
-0.125837070041565,0.0061628927887554,-1
-0.3416436503818188,-0.0083263391907524,115
-0.3099684472262696,-0.065357101711639,-1
-0.1089259623485407,0.0286686038030129,-1
0.3113494696126862,-0.3402668519216219,-1
-0.3355065924321316,-0.0262884434423501,106
-0.1134593903699504,-0.0721066592233947,-1
-0.1699738424391216,-0.0010668748137509,60
-0.1129557443931775,-0.0623298355959579,-1
0.2500607828676808,-0.3640267207694955,-1
0.0545010820356417,0.0348768922019755,-1
0.2510667960062234,-0.3706172088860908,-1
0.3320272591712136,-0.3297252964186947,-1
-0.2967601457009228,-0.0672959015627732,90
-0.0997626705204097,-0.0011127830101349,-1
0.3067455362944464,-0.3405226472674632,170
-0.3466205922802946,0.0116315301027631,127
-0.3289207575907061,-0.0653732905590633,-1
-0.1305121612168821,-0.000273321025788,-1
0.3206025639854878,-0.2898026787679729,-1
-0.287046698939866,-0.0570393196402869,94
-0.1449495629079201,0.0146318054200582,-1
-0.0707251123678582,0.0641550136504318,-1
0.3899484630247334,-0.2356074649220156,-1
0.2537685499880381,0.4467438133374561,261
-0.1634811836813683,-0.0170921988036629,65
-0.3382962851010303,0.006583309512804,121
-0.1533995617920019,-0.0114079105143328,-1
-0.1122738872694587,-0.0439261782427872,-1
-0.1927538728169694,0.0205138572510994,-1
-0.1803235082350406,0.0376467768065816,12
-0.0958206514134858,0.0283477952836871,-1
-0.1224683271402989,0.0529529973181658,-1
0.2679492228106453,-0.364485596314221,161
-0.1428540135218045,-0.0808533504078448,-1
-0.3147486012182147,-0.0195325205400055,-1
0.2686183855065891,0.429649733770867,239
0.2841687245185248,0.4626801871480997,272
-0.3147000228193796,-0.0440017864264531,98
0.2924681009519718,-0.3324902511412859,167
0.202625389967765,-0.3490722774315581,157
-0.0189709559347649,0.012505902874233,-1
0.339103346998185,-0.2947244399811711,-1
-0.351900120060542,0.0115371947508577,128
-0.3518705373287591,-0.0033442003694258,-1
-0.1180501547712873,0.0625428785244451,79
-0.1472028044440331,-0.0362685301362569,66
0.2904864587102788,0.4098865884776218,226
0.2989936508270508,-0.3196500362272634,-1
-0.1804605807070745,0.041083178230601,-1
0.3929472656601786,-0.2107389935913086,-1
0.2662744860848375,0.4637541533963135,-1
-0.0859338678953567,-0.0055398120038866,-1
0.3612884090058676,-0.3002387890558988,190
-0.3685935989445734,-0.0097373107256954,-1
0.3089261824656489,0.4299206432994259,-1
0.1008890334788125,-0.0690581267473209,-1
0.294139404392013,0.4422280999574927,-1
-0.1366599994375567,0.0006763997628516,-1
-0.3531945002156363,0.0240515670859461,145
-0.0988797677411026,0.0189318945836373,-1
-0.0427123878794131,0.0862378381017879,-1
-0.3276559291446935,-0.0304075957471309,-1
0.2546350099022465,-0.3284027181412105,-1
-0.3275136313955828,0.0051956827839334,120
0.2504802367358404,0.4614812986772413,273
-0.1036862017855135,0.0175240501211405,25
-0.022569614509326,-0.0225874738509522,-1
-0.3188333253883651,-0.0129813333050539,109
0.3035392392406935,-0.3408069437889035,169
-0.178478906474959,0.0492617605859376,-1
0.278425176016858,0.4444109942557072,250
-0.1155395924000417,0.061526738963301,79
0.2461502485559939,-0.3270686880281045,-1
0.2929734059699277,-0.3476978091762792,163
-0.102071864654939,-0.0050853453231091,-1
-0.3552509684088761,-0.0039779106519311,122
-0.0431450604473459,-0.0084446033721094,53
0.3366901066783473,-0.300859619634831,-1
0.3346818075473035,-0.3066988887057555,-1
-0.0497822816568815,-0.0131737457666051,-1
0.2814566847568255,-0.3760725748690106,-1
-0.0264507471826274,0.0186802319172162,-1
-0.0892617903363608,0.0255612743231665,-1
0.2353365572787451,-0.3728976569019814,-1
0.2567852959255665,0.4605660431013677,269
0.2671209857299688,-0.3404293426743195,-1
-0.1160712326082017,-0.061326719043509,-1
-0.1045501330778774,0.0103834466019787,-1
0.2902880632374049,-0.3339976714837419,167
-0.0655640890001449,0.03358062333367,44
0.3001077489510237,0.409329137452698,219
-0.0850814300460869,-0.0157838411923068,-1
0.3992112676502767,-0.2952363902803361,-1
-0.1132465993067703,0.0420630514611132,-1
-0.0291835021628464,0.0524297177806398,-1
-0.2909166162593705,-0.0570556903309514,93
0.2635736440967635,0.4736149932909944,275
0.3009786066863835,0.4255324331091175,231
-0.150520423939289,-0.0012887637238811,-1
-0.3412271052874527,-0.0115205845405587,115
-0.3133417636148223,0.0008890543756233,111
-0.1313050049892577,0.0448490594493872,55
0.2796524522447222,0.4593621510639885,-1
-0.3554555925639544,-0.0208469408466257,-1
-0.1711698326883282,0.0312023792371906,-1
-0.1471817341865016,0.0376475083887641,15
-0.0298642890472538,-0.0165746222018425,74
-0.3104488871627398,-0.0545301276375974,95
-0.1984952889542527,-0.0431764214342006,87
-0.1558709093374743,-0.010313136046068,-1
0.2861585452872718,-0.3236718655011243,177
0.2808843824738077,0.4105535408429822,-1
0.3092676776196068,-0.3349338426242667,-1
0.1835723572315382,-0.3768084832126182,-1
0.3337665736419665,-0.2741502057970381,199
-0.1197084404863777,-0.0222014072928072,67
-0.3326156518012983,0.00472429607449,-1
0.2507787980202998,-0.3292905306251087,191
-0.149182805601357,-0.0180645825175831,-1
0.3307954903197567,-0.3012068418952494,182
-0.0765270030872189,-0.0321594934886829,-1
-0.1444027939456459,0.04559557647623,23
0.2703972592069074,-0.3396561530317415,-1
0.3038177753059901,-0.3242665456841312,174
-0.3475206742522737,0.0275835955807842,-1
-0.2914513677492869,-0.0665188357096844,90
0.3548538388221146,-0.2925011499045779,-1
-0.0351567547550481,0.0428428820529428,47
-0.1050663189368388,-0.0076212975565084,34
-0.1255914688280825,0.006754461979364,-1
-0.3193273710201608,0.0007535877696448,113
-0.045831135531226,0.073569914453039,-1
0.3740462431290527,-0.2403676531874958,-1
0.3429567034180464,-0.2940343504482522,185
0.3805267605681586,-0.3077549908965074,-1
0.389986183185622,-0.210417428811789,-1
0.2640378690961963,0.4458335376865927,254
0.269870782206241,-0.3572823649536377,-1
-0.3652488502069045,0.0095433240499733,-1
-0.0737648679823098,0.0806855870333133,-1
0.2249956062620696,-0.3815518162262022,200
-0.035604926241624,0.0307999816620481,48
-0.3242439402367732,-0.0122576036063007,-1
-0.1282829072398194,-0.0473878192545769,-1
-0.1352693591775075,-0.0253221789726429,-1
0.2764942494253031,0.4631783095328487,270
0.245568177922263,-0.3636498287347505,-1
0.2944352520675548,0.3905933776989099,214
0.3169342439344279,0.4123213056354792,224
0.294310143607227,0.4144775598090782,-1
0.3165742382857903,0.4070993545577832,216
-0.1593022446707721,0.0294897959803469,7
0.3331365899167261,0.3928065064184606,211
0.3048775227597921,-0.3414474852092152,169
0.3777910294301853,-0.2705631942677159,198
0.2972573259842976,-0.3474614322329283,163
-0.3355895861817018,0.0504836787079916,-1
-0.0373968914202755,-0.0292371959599517,76
-0.1185202802193179,-0.0273252730719637,-1
0.2812606641750729,0.4121147316696712,-1
0.3421386236229561,-0.2939738687463992,185
-0.3465399729684654,0.0233262340217834,144
-0.314959643159088,-0.0661765148806949,138
-0.1204151060128012,-0.0530707528822523,-1
-0.2808332019405514,-0.0337680935123202,156
0.3011461144308094,0.4257278363780789,231
0.3166295917795872,0.3687007650441604,206
-0.2964358391793925,-0.0564030982878103,-1
0.2933912744130625,0.4480818417385659,-1
0.2697931906502078,0.4448591479302901,253
-0.0158078633830309,-0.0459683439965948,-1
-0.3388501843461953,-0.0102901474310592,114
0.2666319916158679,0.4298656215620365,-1
-0.1329760311986886,0.0205868124767087,-1
0.0105443197564288,0.0489983497694419,-1
-0.1739217416051815,0.0003021834213826,-1
-0.152023102793974,0.0373684331210068,-1
0.2795775509134549,0.4487849986345022,256
-0.0388131982519801,-0.0067754759191949,54
0.3050678101998856,-0.2888732194498761,-1
-0.152293060550345,-0.0255081592398627,64
0.3633158060493309,-0.2802722912071487,193
-0.1553042986608896,-0.0182090567363133,62
-0.1239390530230225,0.0346204910676256,24
-0.3214889235098355,-0.0303088615757068,104
0.2690037979275297,-0.3428049482986485,-1
-0.038661890369482,-0.0458641055006177,-1
0.2763528871480394,0.4587584471468703,263
0.2778926492449989,0.449241480387372,256
0.2438292425390385,-0.3508394714689147,160
0.409927004075257,-0.2708294147544024,-1
-0.1378246890201281,-0.0279162519739835,-1
0.2380445888041888,-0.329715273297778,-1
-0.292769085728653,-0.0669845355665757,90
-0.1540471131886632,-0.0091069499322354,-1
-0.1084274814118688,0.0603432327414349,-1
-0.179452600958346,-0.082652165106011,83
0.3917590036491444,-0.2909102021768986,-1
0.2693687668425039,-0.3540857249230769,-1
0.2949613582855751,0.4318610590809947,242
0.3004210629270636,-0.3040414337954645,187
-0.0376454661849026,0.0016287493738823,81
-0.1167809217823881,0.0450506683685062,-1
0.3076112519208396,0.3898498891966167,212
0.2603634967846881,0.4606559094274678,268
-0.0298642890472538,-0.0165746222018423,74
0.2845718777115911,-0.3752339386625333,-1
-0.1443667677937611,-0.03392721788566,66
0.297027902784441,-0.3230475395222164,-1
-0.3482301355356894,-0.0215871296649122,124
-0.3053515271135064,-0.0555969369824325,-1
-0.1444027939456457,0.0455955764762302,23
-0.1556939336975664,-0.018225287562992,62
0.3224502335126532,-0.3302609266483103,-1
0.3415555119205761,-0.2931077009281395,185
-0.3494551864491824,-0.020128856436697,124
-0.1049910714285914,-0.0275404274762647,-1
0.2996448587090772,0.4082116941009543,219
-0.0583261582955007,-0.0710244003316077,-1
0.3456129658729847,-0.2747981222467914,197
0.2989684208490794,0.4149106325793126,-1
-0.0567587056211109,-0.0429736970994275,78
-0.1552456027166838,0.001829145819937,-1
-0.0531026398047806,0.0095346816670288,37
-0.3274933240569401,0.0169400260811673,141
0.3002903118298264,0.4256065145066143,231
-0.1746149959450725,0.0356093610070325,-1
-0.1401605555537004,-0.0293864672175744,-1
-0.1617748579711797,-0.0021173584596982,57
-0.3414285975956539,-0.0541549614344076,-1
-0.3214707828220809,-0.0201485143235531,-1
0.300463884094978,0.4145828923636344,-1
-0.3519094125219641,0.0121463045237439,128
0.2785167677737501,0.4429000073984853,250
-0.2949707648052984,-0.0205754147487487,136
0.2679480648250859,0.429864081006875,239
0.3240202043550135,-0.3448844200293467,176
-0.0576443892838909,-0.0139417479943771,-1
0.341555511920576,-0.2931077009281395,185
0.3504676022031441,-0.2806448524448576,192
-0.0928169412309853,-0.0051008389621561,-1
-0.3482857278515242,-0.0472336917513669,-1
-0.1377477280703495,-0.0102171777722199,61
-0.1155820873529097,0.0198997234467337,-1
-0.160186514421511,-0.0371528838312565,-1
0.0557003064511931,0.044852412564891,86
-0.3179334042736661,0.0335521147890797,152
0.2558074726295054,-0.3441790727309432,164
0.2900010856977156,0.4098575741125256,226
0.2588482588961551,-0.3457199416291219,-1
0.3200778590730849,-0.323170145146556,-1
-0.0411673052256804,-0.0074942164522468,53
-0.0638869310305895,0.0126425344960109,-1
-0.1385745174204176,-0.0255731163458545,-1
-0.3463548082285531,0.0364256104550297,-1
-0.1419452352273061,-0.0805026269054754,-1
-0.3648012688530068,-0.0261249973541336,-1
-0.2929822020496948,-0.0773984314399432,91
0.306623949151066,0.3690642972809685,206
0.2947820645572825,0.390855122354099,214
-0.1479104183118889,-0.0133146937100213,-1
0.3138605393841011,-0.3299432475440543,172
-0.3103593010721801,-0.034743949862467,102
0.2579715320309114,-0.3722117219856118,-1
-0.3566880621880637,0.0073693435889289,129
-0.1206352059754749,-0.0201979506306229,-1
-0.3697464484607152,0.0302266279075305,-1
0.3514321434530497,-0.283476349593502,192
0.3166360068561493,0.4120462212723776,224
-0.1677797495652454,0.0069535232283839,59
-0.3274848750782748,-0.044485682052764,-1
-0.3320868206466376,-0.0882002246769384,155
0.2912795576892512,0.4425385407722075,251
0.3011060193010063,0.4252372304539488,231
-0.1336149066040385,0.036767182905675,18
0.2804813354689534,-0.3336160163357082,166
0.2687454956806795,0.47351772152292,274
-0.3554661079031482,0.0077895261213865,129
-0.3049897985448616,-0.018563477539682,-1
-0.1853957228000388,0.0289884270300385,5
0.2973593414101607,0.4134770816848391,-1
-0.1754255977533428,0.0293587406503166,3
0.2846009788299947,0.4626840941615428,272
0.2828993577889941,0.4096136671673266,-1
-0.2992069064750488,-0.0191763684175347,135
-0.3198676450914665,-0.0256785164456683,-1
-0.0442037347444244,0.030500254918271,48
-0.1688097607389413,0.0382296559322328,9
-0.3649588203140098,0.0405279140909806,150
-0.1261731143865636,-0.0576117000984692,-1
